human_time,computer_time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2021-05-16 02:19:47.813993,1621120787.8139935,0.9982938643775318,0.058135931399560074,-0.005438182277228107,0.05831095593455963,-0.9974499583321547,0.041151100121154596,-0.0030319571521639646,-0.04139799637046568,-0.9991381351606688,0.7394978869560526,0.11270456577153923,-0.6636569565986498,0.11502021453970923,-0.9925415841714716,-0.04039249853159616,-0.6632595460562724,-0.04646379821575638,-0.7469457075454634
2021-05-16 02:19:47.921013,1621120787.921014,0.9983282879095692,0.05753595312589806,-0.00549942337367267,0.05770809225638188,-0.9975603055871454,0.03928374733919891,-0.003225778615676228,-0.03953543745521934,-0.9992129620544097,0.7385996140848822,0.11368847446502142,-0.6644889320729727,0.11579198692346843,-0.9924232524205755,-0.04108897442480838,-0.6641256099850229,-0.04659419308007608,-0.7461676455953034
2021-05-16 02:19:48.034283,1621120788.034283,0.9983418830586922,0.057390928339788184,-0.004445882940687185,0.05752198488036763,-0.9975633249709309,0.0394795380971442,-0.002169282426922308,-0.0396698124174844,-0.9992104884340006,0.7395301720783651,0.11459326520264868,-0.6632974507383089,0.11768751109252906,-0.9922363294792831,-0.0402084094975843,-0.6627554408064786,-0.04832649409666508,-0.7472748996518854
2021-05-16 02:19:48.143715,1621120788.1437154,0.9982295306669206,0.05914688888866108,-0.006280894784327067,0.05934205624507916,-0.9975286302222511,0.03761850937404747,-0.004040354576676021,-0.037924628168405514,-0.9992724343807263,0.7402170809826942,0.11514421647392288,-0.6624352665989831,0.11776420181967408,-0.9922001185178744,-0.040871965733141405,-0.6619745205000224,-0.04775703325922162,-0.7480033422271875
2021-05-16 02:19:48.253104,1621120788.2531052,0.9981086929416351,0.061031135807474796,-0.007364613797766568,0.061267034360271866,-0.9974054386268588,0.0377986970444862,-0.0050386084426111465,-0.03817841614856686,-0.9992582353752953,0.7413321284248214,0.11387576177893549,-0.6614068235544536,0.11791694183786894,-0.9922700446159521,-0.038674971046682306,-0.6606983201073918,-0.0493200713414348,-0.7490295457257657
2021-05-16 02:19:48.377881,1621120788.3778818,0.9980314700970662,0.06214605779580392,-0.008429246486456541,0.062410740919809034,-0.9974017377622776,0.035981563704619725,-0.006171232756047628,-0.03643680843912831,-0.9993169041285358,0.7412659898947795,0.11466152522634819,-0.661345194930817,0.11958784182204045,-0.9920974187389164,-0.03796656186601417,-0.6604721646774067,-0.05094552349664065,-0.7491201995154009
2021-05-16 02:19:48.488999,1621120788.4889994,0.9979689239173877,0.06295545551510742,-0.00972818153904804,0.06326825549737156,-0.9973417011740109,0.03614773776668683,-0.007426623828541359,-0.03668980403620568,-0.9992991061430478,0.7415738527964137,0.11308230675254502,-0.6612719657963785,0.11926933830381553,-0.9922118696936126,-0.03592256365678834,-0.6601840999215699,-0.05223023586610841,-0.7492856308992706
2021-05-16 02:19:48.599402,1621120788.599403,0.9980441804114313,0.06187589695810667,-0.00889872589218559,0.06217334737200899,-0.9973289097680134,0.038334326882124174,-0.006502985732261153,-0.03881261543075667,-0.999225345985574,0.7406042100749028,0.11171867609348182,-0.6625891196142968,0.11806399516044258,-0.9923762680560231,-0.03535867143933842,-0.6614879417389892,-0.05204113768087498,-0.7481479953343428
2021-05-16 02:19:48.708903,1621120788.7089038,0.9979991916138183,0.062498874238952076,-0.009565785750734801,0.06282325418370223,-0.9972802644372795,0.03853975736405491,-0.0071310778943473666,-0.03906360048400475,-0.9992112803833287,0.7424701612315716,0.11232865666266684,-0.6603940736962477,0.11938723796132347,-0.9922464528539712,-0.03454944588091717,-0.6591545699551287,-0.05319069177095567,-0.7501239918948046
2021-05-16 02:19:48.818185,1621120788.818185,0.9979243088917671,0.06377962171345287,-0.008901324450763446,0.06407818112929926,-0.9971940687605274,0.038703694035391034,-0.0064078409819239065,-0.039193737802272685,-0.9992110840513315,0.7427721207423533,0.11279413116431616,-0.6599750454545945,0.12064367370046941,-0.9921209319009198,-0.03378106688820802,-0.6585853632172232,-0.05453017934078301,-0.7505276669764417
2021-05-16 02:19:48.927452,1621120788.9274518,0.9980169337473734,0.06249568214249252,-0.0075159608192109095,0.06274208247207907,-0.9972703563802041,0.038926435392516175,-0.005062710791483151,-0.039320808725730065,-0.9992138124348546,0.7420314528982137,0.11114826414197033,-0.6610865195176747,0.11907433619070519,-0.992330580837385,-0.03318615367409962,-0.6597049532711643,-0.054093268649295256,-0.7495754084255473
2021-05-16 02:19:49.043919,1621120789.0439193,0.9980497451036503,0.0620828156769899,-0.006513854170622398,0.06229095621158356,-0.9972909291405494,0.039123387228445355,-0.004067317640142978,-0.03945284085585217,-0.9992131555757349,0.7424062635186597,0.10966302928479069,-0.6609137310544742,0.11756516283342502,-0.9925290977583605,-0.03262548989556223,-0.6595539192334565,-0.05347906236143557,-0.749752370795004
2021-05-16 02:19:49.148287,1621120789.1482878,0.9980712201196976,0.06178427061446944,-0.006045119801644437,0.06198181850487109,-0.9972230703288746,0.04128440599889518,-0.003477606016708378,-0.041579464985620006,-0.9991291479823329,0.7415128217297198,0.10841140882878167,-0.6621221198889129,0.11651762567392135,-0.9926715319351544,-0.03204485282889831,-0.6607438067191709,-0.053387228072569654,-0.7487105086486943
2021-05-16 02:19:49.257819,1621120789.2578194,0.998136039157287,0.060809615202407796,-0.005161204737122588,0.0609768870722123,-0.9971921433105296,0.04347008813811189,-0.002503313481382396,-0.043703775794405236,-0.9990413972418394,0.740838064098861,0.1073190060875359,-0.6630547441310073,0.11569615362888776,-0.9927875974318945,-0.03141952292584431,-0.6616444383637883,-0.05343610500205159,-0.747911237958407
2021-05-16 02:19:49.367165,1621120789.367165,0.998185025862944,0.06020397360296106,-0.0014614052853991245,0.06021026609324969,-0.9972284411788487,0.04370537679718602,0.0011738824363161542,-0.04371404426975279,-0.9990433946198775,0.7397988053827989,0.10640307593029076,-0.664361432494961,0.11376957444348891,-0.9929804660819774,-0.032346219416908475,-0.6631396621264115,-0.051654422968339594,-0.7467111952439691
2021-05-16 02:19:49.476470,1621120789.47647,0.9980776091129143,0.061835852050309066,-0.004172959221103911,0.061959462326829286,-0.9971174794470304,0.043792204892781746,-0.0014530022776755018,-0.04396657346682185,-0.9990319460367459,0.7421241416495347,0.10803350114899123,-0.6614986931282877,0.11649003262413464,-0.992694271564173,-0.031434940796897605,-0.6600619900283379,-0.053729375886635074,-0.7492872102783174
2021-05-16 02:19:49.587846,1621120789.587846,0.9981397341237706,0.06079249905919783,-0.004619872451256954,0.06094072405622766,-0.9970857407391815,0.04589394040720657,-0.0018164016161540924,-0.04609010384816836,-0.9989356350698646,0.7419825650806545,0.10907920127537138,-0.6614859038297487,0.11718664992108277,-0.9925867591124623,-0.0322306486886688,-0.6600978428964952,-0.05360273765159587,-0.7492646957648866
2021-05-16 02:19:49.697360,1621120789.6973605,0.9980320568927055,0.06260895990924195,-0.0034830379840894575,0.06270407225893124,-0.9968728497674784,0.048090755022283105,-0.00046123384785233144,-0.04821451581784736,-0.9988368974601349,0.7423660398765581,0.10823733965543837,-0.661193875608592,0.11654423356428235,-0.9926810814430709,-0.03164983677571844,-0.6597803456158049,-0.05356256948027122,-0.7495471610844513
2021-05-16 02:19:49.806696,1621120789.8066964,0.99812334146394,0.06115797656618645,-0.003081740934718886,0.06123557156053698,-0.9968579749949763,0.05024323302266525,7.164401666117075e-07,-0.050337655798073026,-0.9987322566174789,0.7425096601102482,0.10751154974395924,-0.6611510200511045,0.11604624839060654,-0.9927565347602564,-0.031108373877044623,-0.6597065051046788,-0.05362582738252643,-0.7496076292035122
2021-05-16 02:19:49.916085,1621120789.916085,0.9981691918254593,0.060482878187968214,-0.0002931494661945757,0.060415068097486105,-0.9967960371928785,0.0524183153425417,0.0028782003554734936,-0.0523400581072798,-0.9986251720640938,0.7415879016588096,0.10655381786492718,-0.662339541331855,0.11539354022082454,-0.9928507369107251,-0.03052449985070678,-0.6608568036939538,-0.05379310470904959,-0.7485817169135061
2021-05-16 02:19:50.040901,1621120790.040902,0.9982247512670065,0.05955959328457312,2.838485153815965e-05,0.05946932339720089,-0.9967378224543842,0.0545629257240843,0.0032780379196556695,-0.05446437493140848,-0.9985103336123912,0.7404975179708209,0.10543425849284338,-0.663737179171936,0.11451733637554623,-0.9929690293626161,-0.029971426327665623,-0.6622304776650683,-0.05381564700650707,-0.7473651521102433
2021-05-16 02:19:50.151411,1621120790.1514115,0.9982027973309918,0.05987610741151895,0.0024550278668896736,0.059640929444045886,-0.9966074878518508,0.05671397264055153,0.005842511072586817,-0.05646562599375954,-0.9983874489122445,0.7399668186459917,0.10477526707481784,-0.6644330295163923,0.11428887044334814,-0.9930151423959442,-0.029308378753294145,-0.6628628526291951,-0.05425007264293341,-0.7467729027104041
2021-05-16 02:19:50.260919,1621120790.2609193,0.9980909716111356,0.06170356997449933,0.002661172813204018,0.06144046428031352,-0.996373657360054,0.05886088911976419,0.006283449479321848,-0.05858501831826735,-0.998262647749223,0.7404162700967202,0.10573864088257041,-0.6637793961854854,0.11490013252691898,-0.9929238031932998,-0.03000467625971131,-0.6622550162296676,-0.05405239010867547,-0.7473263227012564
2021-05-16 02:19:50.370242,1621120790.3702419,0.9980001598968726,0.06321098781716696,0.00022773887342297816,0.06308758691095571,-0.9962643140208096,0.0589692545857422,0.003954392945713384,-0.05883695800960004,-0.9982597733799592,0.7410273320160699,0.10661057718380752,-0.6629575235546252,0.11539645507062259,-0.9928457731260234,-0.030674565081238798,-0.6614848081114788,-0.05377225695769884,-0.7480283370430534
2021-05-16 02:19:50.479465,1621120790.4794652,0.9980978483746361,0.061643774402451626,0.0008544865955115589,0.06148548896196859,-0.9963546897026763,0.05913431283604656,0.004496633966635268,-0.05896929188063421,-0.9982496696208154,0.7418129930024616,0.10559314799764954,-0.6622413234680216,0.11453837591666391,-0.9929649638572163,-0.030025672255764073,-0.6607529370764107,-0.05357861185196993,-0.7486887794650813
2021-05-16 02:19:50.588901,1621120790.5889013,0.9981685810320379,0.060484587845139465,0.0010480809566092333,0.06030689218361901,-0.9962977620412433,0.061268655173453264,0.004750010067500116,-0.06109324009097713,-0.9981207609400503,0.7405455752721107,0.10469744855469598,-0.663800192234859,0.11395538300042346,-0.9930478690334771,-0.029497465879239924,-0.6622736757792248,-0.05379938730326688,-0.7473280432953574
2021-05-16 02:19:50.700373,1621120790.7003734,0.9982328013161412,0.05940695406621244,0.0014450553984634387,0.059206262495740104,-0.9963545183902496,0.061418988632343886,0.005088502512058146,-0.06122489274722654,-0.9981110257132098,0.7411991943216091,0.10399906544583062,-0.6631801781743719,0.1135216342281401,-0.9931162050785501,-0.028862463036819597,-0.6616166510141429,-0.053892463265035925,-0.7479030749395651
2021-05-16 02:19:50.809915,1621120790.809915,0.9982506722080414,0.059099018150070105,0.0017033760274922434,0.058882332870319264,-0.9963649458957534,0.06156107102626795,0.005335383017391597,-0.06135308177956484,-0.9981018650639862,0.7402185495515374,0.10327052507794447,-0.6643882129823979,0.1131788653695212,-0.9931721080390177,-0.02827911326407051,-0.6627722409195231,-0.05426197990729767,-0.7468524581221208
2021-05-16 02:19:50.919077,1621120790.9190779,0.9982618298052958,0.058904468350247104,0.0018928185749904386,0.05867576632459492,-0.9963686024337358,0.06169896701295761,0.005520289847881539,-0.06148066112705065,-0.9980930090464398,0.7396189832497075,0.10285476322043906,-0.6651200322494707,0.11327652724436162,-0.9931794742599092,-0.027621735721500222,-0.6634245910366353,-0.0549129273639497,-0.7462254233247452
2021-05-16 02:19:51.028581,1621120791.0285814,0.9982539839531447,0.05901245300249539,0.0025522367255586625,0.05874199139580626,-0.9963544405526422,0.06186442627137861,0.006193703942717978,-0.06160648652260645,-0.9980812987175994,0.7402688892071964,0.10208075768343076,-0.6645159821875773,0.11274115310884776,-0.9932578203493775,-0.026987677011762176,-0.6627906185724352,-0.05494016040730623,-0.7467865656978495
2021-05-16 02:19:51.150175,1621120791.1501756,0.9981532114334895,0.06074307420184259,0.0006674140554100642,0.06058488967625021,-0.9962351722949019,0.06200768198750805,0.004431438584534944,-0.0618527317024623,-0.9980754490182668,0.7407909225250678,0.10339291029386542,-0.6637309057181413,0.11514748176254426,-0.99300363988365,-0.026169230435134402,-0.6617929181762252,-0.05704101400560235,-0.7475135157125984
2021-05-16 02:19:51.249355,1621120791.2493556,0.9980960092391766,0.06167159309351741,-0.0009853659914268362,0.06161348667075425,-0.996162390588611,0.06216325150003248,0.002852122210255515,-0.06210560507789228,-0.9980655084796823,0.7409496633971904,0.10267645128416943,-0.6636649325249003,0.11598897685967795,-0.9929574561766115,-0.024125659997572685,-0.6614681803069865,-0.05910191684677382,-0.7476408294538237
2021-05-16 02:19:51.358709,1621120791.3587096,0.9980429529292303,0.06253173095987367,-0.00021617461546533383,0.06242354021534411,-0.9961006385755726,0.06234436186472899,0.003683169190481393,-0.06223584539876465,-0.9980546747609651,0.7415103102305756,0.10378007857325726,-0.6628666193987176,0.11810929165350874,-0.9927271614740028,-0.023301890414217638,-0.6604639695296499,-0.06101211488793311,-0.7483748170469393
2021-05-16 02:19:51.468097,1621120791.4680972,0.9981155660866191,0.06133558158580349,-0.0018064238481649265,0.0613242727068668,-0.9960321224429248,0.06449298131437678,0.002156458337600429,-0.06448222618190197,-0.9979165256643786,0.7420309576146741,0.10251417590239463,-0.6624808689166074,0.11689831480159112,-0.9928842853361005,-0.02270638520702042,-0.6600945704503244,-0.06059405640551213,-0.7487346114547716
2021-05-16 02:19:51.592872,1621120791.5928724,0.9980279774429045,0.06275420345995698,-0.001437424548318235,0.06271573632101841,-0.9959353890309167,0.06464856760632431,0.0026253873882301493,-0.0646112283116744,-0.9979070580555681,0.7417633820636473,0.1034328766066762,-0.6626377027202479,0.11741958145335112,-0.992803627710036,-0.023528678184554175,-0.6603027539854875,-0.06035392980295956,-0.7485704216949265
2021-05-16 02:19:51.704305,1621120791.7043054,0.9979803923117885,0.06350030262322413,-0.0016876397624058835,0.06347615529266536,-0.9958796309168867,0.06476525638108095,0.0024319273159639047,-0.0647415808550013,-0.9978990998281967,0.7423572363810677,0.10231447554730841,-0.6621461180782858,0.11640980677341495,-0.9929368486710931,-0.022916619255358327,-0.6598139817248799,-0.06006798352365507,-0.7490242632089844
2021-05-16 02:19:51.813799,1621120791.8137991,0.9978923795131225,0.06487581235493482,-0.0013884815179898554,0.06482897771377634,-0.9957826383322175,0.06491641429341828,0.002828879323195553,-0.0648696089661046,-0.9978897390365127,0.7425408495524177,0.10115933942801288,-0.6621177197390669,0.11533653230996878,-0.9930743796626595,-0.02237768469559051,-0.6597958555952628,-0.05975001677080782,-0.7490656609638457
2021-05-16 02:19:51.923144,1621120791.9231446,0.9980080658608422,0.06306090867885665,-0.0017950691624197973,0.0630440618872213,-0.9958907130726268,0.06501641236222866,0.002312301334424453,-0.0650000724022062,-0.9978825801918013,0.7409707314702615,0.10231116630212049,-0.6636978230748731,0.1163326677952234,-0.9929395930224868,-0.023187820337077877,-0.6613842192765653,-0.060028242171816557,-0.7476413074688223
2021-05-16 02:19:52.032362,1621120792.0323625,0.998075141248952,0.061941988431470876,-0.0030335606208321975,0.062005731922305726,-0.9958117745012173,0.06718778887205881,0.0011408898561612486,-0.06724656001531024,-0.9977357358220881,0.7405764058769994,0.10125533246492255,-0.6642995895721476,0.11558185579952218,-0.9930428559791403,-0.022510459762757718,-0.6619572657417127,-0.06011026398386782,-0.7471273883987558
2021-05-16 02:19:52.141700,1621120792.141701,0.9981212579803737,0.061227842016997366,-0.0022595861607920286,0.06124084483765213,-0.995847171745858,0.06736445241628634,0.001874377562565093,-0.06737627095437311,-0.9977258765918803,0.740272023055842,0.10030733977842392,-0.6647824978648179,0.11497967750968412,-0.9931282930938267,-0.02181438095182134,-0.6624024499053275,-0.060287901299663424,-0.7467183962621399
2021-05-16 02:19:52.253318,1621120792.2533185,0.9981720351605481,0.060374038938343956,-0.0027502083049738275,0.06042191950309512,-0.9958905134867726,0.06746315135400811,0.0013341165657143063,-0.06750600395019425,-0.9977179759649843,0.7397774151645762,0.09948208665772987,-0.665456753250459,0.11453710054128402,-0.9931938468621626,-0.02114793499930533,-0.6630313933834614,-0.0605747223630697,-0.7461367665506258
2021-05-16 02:19:52.362824,1621120792.3628244,0.9980879234831376,0.06144604080274894,-0.006699333309038328,0.06176378190908662,-0.995661789293811,0.06959049205554928,-0.0023942099752240725,-0.06987120587132868,-0.9975531476310829,0.7403391831640029,0.0988905426418402,-0.6649199609336897,0.11556215986473346,-0.9931179029869575,-0.019032024962842044,-0.662226004532784,-0.06274943300772398,-0.746672101780798
2021-05-16 02:19:52.472151,1621120792.4721513,0.9981450081545336,0.06041417192309184,-0.007527982932604917,0.060793013775751414,-0.9957072090282744,0.06979515287744517,-0.0032790505101000745,-0.07012333220812988,-0.9975329398610258,0.7400837368627922,0.09818768546578839,-0.6653083802674343,0.11529383083361357,-0.9931624574946778,-0.01832117886062069,-0.6625582200855377,-0.06314674533183927,-0.7463438172525316
2021-05-16 02:19:52.581481,1621120792.5814815,0.9981738186379453,0.06000293842921382,-0.006976758961199838,0.06034997766506009,-0.9955802822742349,0.07195680469963811,-0.0026283039339952837,-0.07224644577150552,-0.9973833481123574,0.7407792588386681,0.09927000031276752,-0.6643730553780284,0.11606201888555549,-0.99306074978762,-0.01897248016098538,-0.6616462026239117,-0.06305405830835284,-0.7471602828605148
2021-05-16 02:19:52.690868,1621120792.690868,0.9981948101512758,0.059695402800929394,-0.006601505244540623,0.060020903972545205,-0.9954424393253224,0.0741069570038504,-0.002147573835148422,-0.074369408189704,-0.9972284487779798,0.7405620991705167,0.09824227148297177,-0.6647678040985621,0.11403298902217002,-0.993280499125584,-0.019756707000424114,-0.6622418400303833,-0.06117439129813247,-0.7467887513631116
2021-05-16 02:19:52.801343,1621120792.8013434,0.9980899036373594,0.06166701459925899,-0.0037045333823715896,0.06176980250697609,-0.9951707658617639,0.07628655367992081,0.0010177206962116263,-0.07636966730662802,-0.9970790531146763,0.7420600138811921,0.09944401322279706,-0.6629161515853941,0.11610478132374802,-0.9930551882486336,-0.019001916909499917,-0.6602019505821,-0.06286717209017001,-0.7484524721857597
2021-05-16 02:19:52.910647,1621120792.910648,0.9980072617155429,0.06285142261530008,-0.005586075391267613,0.06309603664202662,-0.9949219092904322,0.07841737418422762,-0.0006290652684852599,-0.07861356809809664,-0.9969049659760825,0.7424957043747014,0.10033868053360488,-0.6622931965329939,0.11793432220279816,-0.9928545371560158,-0.01820339790477888,-0.6593873100323377,-0.0645911544833215,-0.7490236031867281
2021-05-16 02:19:53.020039,1621120793.020039,0.9982426580477916,0.05909683666705655,-0.004377162280218623,0.059258468501930436,-0.9952971710965427,0.07662881388893825,0.00017194326345277124,-0.0767535347926534,-0.9970500816570586,0.7407021048390428,0.09842264237598822,-0.6645851152070291,0.11487895469732157,-0.9931967732233045,-0.019052438858765612,-0.661938983332046,-0.062234661777377666,-0.7469696307205489
2021-05-16 02:19:53.144855,1621120793.1448555,0.9982625755523574,0.058732534670170984,-0.004724364802951435,0.05892191598158698,-0.9953086450579142,0.07673922654052674,-0.0001951118474313009,-0.0768842665582279,-0.9970400049582618,0.7397221216628449,0.09743678420612278,-0.6658207384921175,0.11420825811604798,-0.9932850541234379,-0.01847363075026414,-0.6631497994425675,-0.062376873427324085,-0.7458830130527938
