computer_time,x1,y1,z1,x2,y2,z2
1621150726.727193,5.56520612714246,0.29607395632407413,2.10160988489938,6.165284396429397,1.8869988937240028,0.6569423479527815
1621150726.736974,5.554915249931928,0.2868739756411723,2.0037438168233717,6.157502545603583,1.8152693402347617,0.6494528178524211
1621150726.747097,5.53398486659517,0.23805752740707756,2.0198711654809482,6.151752190278251,1.7621884131512024,0.6420825987756802
1621150726.7573085,5.535356580903795,0.24827527232257995,2.0360739367981004,6.14931084376386,1.7406990545598886,0.6348523585016416
1621150726.7679036,5.522463754580379,0.27131674537022055,2.052214140980019,6.262098450490767,1.742094963899089,0.6276575509164842
1621150726.7768831,5.495997240067146,0.1588322562675326,2.0572694892058307,6.362772473473923,1.7603712287451343,0.6200823030523337
1621150726.7864833,5.476404013267174,0.0910597915114341,2.062400871168387,6.435442608225423,1.7733502989903447,0.611599780309197
1621150726.7966006,5.4619004470466805,0.056373954890771516,2.067570675668764,6.389967077898161,1.765091927821969,0.6029678927827651
1621150726.806851,5.579674401051528,0.015220014934166894,2.072730595109133,6.354476652261732,1.7412118765902003,0.5946699228988879
1621150726.8170588,5.680734039015619,0.14506511714663137,2.089096101323534,6.326381762379957,1.7058126845865211,0.5866360800572608
1621150726.8268306,5.754063694997924,0.22564917998509582,2.105424882124384,6.286658472425016,1.6963644425059905,0.5782970187148277
1621150726.8359966,5.777658067233947,0.28527756205866983,2.121552618041822,6.260891474612446,1.724854348807429,0.5703831107019511
1621150726.8461893,5.79513018385772,0.31398077907786226,2.1375768612630304,6.226468913056015,1.7465493943218404,0.5621835378215894
1621150726.8560376,5.795591040029454,0.30438666582307516,2.15347674038118,6.200993235210891,1.762599650173946,0.5542406705372462
1621150726.865691,5.781971908208281,0.28182228248871816,2.16932424466368,6.183942554170313,1.7750312414795533,0.5465471659267034
1621150726.876723,5.771890198858258,0.2805946907765131,2.18521997609104,6.17313110134826,1.7847873391868616,0.5390401609680243
1621150726.8861141,5.795227447321307,0.2951474746007526,2.2012722216528395,6.166941242793059,1.7925655977581607,0.5316720337666975
1621150726.8962069,5.685411037537139,0.3214603713444148,2.21720681294033,6.276950623886105,1.781018332938116,0.5243391705156056
1621150726.9060998,5.618046078460072,0.2423669514516092,2.2219107251689625,6.241956918714093,1.7892287888696223,0.5160526923035487
1621150726.915596,5.563865205783016,0.26688093240331706,2.2379726707093903,6.213884230771477,1.6808264347526656,0.4955560001404687
1621150726.9261377,5.52034103064446,0.2652692673812299,2.139954640988143,6.191341321198958,1.6000422472421412,0.47539446302347593
1621150726.9358397,5.485330776007127,0.11924052953295505,2.030934577695491,6.1936772368493,1.5234873683303476,0.45604285009052786
1621150726.945975,5.592493244960913,-0.004242122812165225,1.9219190352284736,6.195429919179347,1.4495682654521098,0.4367161676819228
1621150726.95538,5.671897778185188,-0.12208734276685297,1.926943466666579,6.196748537497565,1.3948684161744949,0.41741953491244305
1621150726.9663684,5.730648374443668,-0.20929948441157764,1.9320630725572165,6.197742007474478,1.3371205919041125,0.39814549416076733
1621150726.9896567,5.674853543932782,-0.2584317863461811,1.9372930960197285,6.215956008628226,1.4082560295517739,0.39168635700618387
1621150727.0000362,5.634496461150852,-0.2907265153106841,2.0565583768275997,6.21224263013565,1.4609514154824905,0.38464840293536007
1621150727.00915,5.623005943452531,-0.18517876088849555,2.1869658381678336,6.207666402655233,1.5166984512201576,0.37755179564235397
1621150727.016617,5.599357772692834,-0.09159127580941202,2.3173714904564418,6.206097105114863,1.5757373804185724,0.3704972815542644
1621150727.0222404,5.599041092412192,0.019776304704924735,2.3336510256933227,6.206756567365119,1.6199648007185912,0.36346625847033026
1621150727.0283146,5.597310746320752,-0.011872280462696573,2.3387495972894787,6.2281508582322225,1.6710417582654886,0.35700287867485875
1621150727.0353923,5.565280514722683,-0.050734474963150394,2.343867054968059,6.2421226810310735,1.6909745814644366,0.35029757525625377
1621150727.0440512,5.540236779319409,-0.08383272025838723,2.234968534412927,6.233403343843131,1.7052444963822242,0.34290812673074694
1621150727.0541992,5.523245925032703,-0.12382809603613025,2.12608495690182,6.224769266208465,1.6186175253684891,0.32308285563605144
1621150727.0633712,5.510461658097867,-0.17991636348870518,2.131273013846539,6.218407582664891,1.5372430125789933,0.3034065624841881
1621150727.073292,5.500976621974544,-0.09191106682938256,2.147462915707881,6.231228565077555,1.5736173274741116,0.2967268516205022
1621150727.0840802,5.478603601942488,-0.011337386347382853,2.1636385958047684,6.238870059220244,1.6345111296337802,0.28988691897504004
1621150727.0935318,5.460602963622989,-0.05032860615330238,2.1688351438205853,6.2428037227227104,1.5959391559463458,0.15658892058436608
1621150727.1039083,5.462641598783764,-0.07918138648255973,2.174032875050238,6.245792703877728,1.5674037766220899,0.023276841269954426
1621150727.1128988,5.4641486120098985,-0.08510173498822593,2.1792292546480927,6.24992720490435,1.5295897664388776,-0.10999555444286988
1621150727.1231837,5.479137808817997,-0.08950097542554367,2.184403851942351,6.238876234922279,1.489195998128232,-0.12978737401194207
1621150727.1332114,5.4748852867164555,-0.10817034356446402,2.1895976515139073,6.2288837761785665,1.4587423944638735,-0.1494951338417321
1621150727.1432,5.4563904059168244,-0.12198466813855308,2.1948243719136125,6.221804798962146,1.5328519054459484,-0.1566600461595995
1621150727.15308,5.427353554047921,-0.13220514562864027,2.200091891007754,6.216558541290995,1.6049601447108135,-0.16382939238902616
1621150727.163461,5.421216392299743,-0.10893383263840005,2.2053291653145157,6.212668305176256,1.6583199911317261,-0.17101058755324308
1621150727.1729476,5.418131499522574,-0.0608166421400788,2.210562591050788,6.2116111213636795,1.7156508045169228,-0.17814521818772816
1621150727.1826987,5.417308819200611,-0.025145814887785858,2.2157943284363877,6.210466058998482,1.6441567415499856,-0.19771189154681973
1621150727.193136,5.416716589490002,0.115330494609064,2.2318440678494897,6.207813018441141,1.590671978382804,-0.21727227915174036
1621150727.203527,5.5462778810612035,0.18836564494266453,2.248006205301951,6.20586866722437,1.5165582037971723,-0.23677088600946697
1621150727.2136207,5.642169267971758,0.22693317305576322,2.2641894738938797,6.204451760717681,1.4617132008887945,-0.25620251825734575
1621150727.2233617,5.714613774259652,0.2554654129611602,2.2803736729112587,6.22244945025769,1.4216104374306757,-0.27510675079569824
1621150727.23233,5.768232335988385,0.29202427734503256,2.2965431045792055,6.235779230452206,1.3919393850891806,-0.29415111432003027
1621150727.2427557,5.8079169988976185,0.3036021999449054,2.312656895439428,6.243805395260947,1.3694478812941764,-0.31334014515456826
1621150727.2524707,5.852677352276393,0.31215607786911004,2.3288316557371345,6.232857681514783,1.4840422434814118,-0.32053938675032545
1621150727.2624943,5.899685714905046,0.33389873289117894,2.345070071656809,6.241927384474031,1.5687823176544133,-0.32729494665712777
1621150727.2730782,5.922085922738412,0.31909193783980855,2.361186669344662,6.248630306834667,1.614225789866894,-0.33416200052230766
1621150727.2822328,5.936544003281301,0.3045061444975515,2.2633338831929133,6.236400474963739,1.6479124054546699,-0.3415938029974847
1621150727.2925472,5.9289542236013535,0.26288860335086756,2.16541502890772,6.22917322288379,1.6560887885182551,-0.34890449201563545
1621150727.3022435,5.9387718197461385,0.21666822379790487,2.0676466186110423,6.223824125927246,1.662138526242846,-0.3561652447627624
1621150727.3124373,5.931206994169131,0.2691592025143135,2.0957434413382066,6.219864830261605,1.6493245213464807,-0.3633881474846993
1621150727.3225355,5.8080309168161905,0.20960175236776304,2.1119252732006006,6.215109395016008,1.656613280406939,-0.3706247562337247
1621150727.3316767,5.8636090946785,0.1963088527658112,2.1282446491751474,6.20976653764708,1.6614889779735307,-0.3778824242913372
1621150727.3420444,5.790527428522074,0.19025217292289845,2.2586009849436675,6.32222693943179,1.6656210500969932,-0.3850450199733653
1621150727.3518217,5.7057861128374245,0.21677687880358534,2.388825864649674,6.325223757750144,1.6685722790182491,-0.39209116167104907
1621150727.3621728,5.644153752971625,0.278780458358521,2.4049724616632857,6.327441091610884,1.670756512456055,-0.3991624480262673
1621150727.3724318,5.615407705945063,0.3247189396002483,2.421156595702033,6.330948157624694,1.6728913784114217,-0.406197923033752
1621150727.382599,5.622692051837011,0.35445331422095794,2.3234592666279887,6.335414055079641,1.6922957009779893,-0.41320674978039557
1621150727.391421,5.61121103805447,0.3456011641819939,2.2256595176444645,6.338716954786578,1.7239587677545227,-0.4202616322985842
1621150727.402221,5.570564617593908,0.3544051962705337,2.1276648269001517,6.322086126316532,1.7468912750749763,-0.42793953358304715
1621150727.4117634,5.655772655919212,0.3343510442511539,2.1437109786088824,6.290745280092863,1.7806280769958627,-0.43608918648902106
1621150727.421611,5.689591927400481,0.31949498839275287,2.1595853051484615,6.267548517896252,1.805589660687793,-0.444014326749891
1621150727.4313302,5.729968865979215,0.33932326761653286,2.175571077701252,6.252206908117309,1.8246369041992159,-0.4517101207390265
1621150727.441271,5.759166254708689,0.350040183300557,2.0774944760877543,6.259908152035944,1.8219431762537444,-0.45868354346793233
1621150727.4515254,5.7821968491227755,0.37346356248216184,1.9794088755549313,6.265607357594009,1.819950638519723,-0.46572095329455315
1621150727.461107,5.815321254236365,0.3484024369308972,1.9953796050464718,6.28704689353191,1.783808178752061,-0.4722653683518538
1621150727.4710805,5.826014209601312,0.4284041238026353,2.0229164374110304,6.302915569105461,1.7570649257007456,-0.47897558038901517
1621150727.4815063,5.83541632354079,0.47212204267024505,2.0503291214627954,6.297439676081592,1.754639801989556,-0.4863304648583532
1621150727.4915304,5.873180677038176,0.5199278444641193,2.077937774489892,6.29192877164008,1.883491291764263,-0.4811260558486333
1621150727.5007427,5.918048592654,0.5707447038151986,2.105673325752498,6.2874445826975744,1.8649402487298272,-0.488537736573828
1621150727.5110064,5.949763408222854,0.6083315429577477,2.1333519298640713,6.396872534656021,1.8506611303960936,-0.495971597828444
1621150727.5208776,5.991440462225051,0.6706283562317319,2.2751647157327493,6.481547183103608,1.8239203726217696,-0.5042257270162749
1621150727.5317283,6.0193543700498475,0.6300784359755977,2.2909115021587443,6.546065061589655,1.8046842197373205,-0.51310093726897
1621150727.5405405,6.056926638287866,0.6155902775312009,2.3068661653304727,6.609178912893043,1.807160528477497,-0.521993924067775
1621150727.5507047,6.070855502412435,0.5894612593282443,2.322635092265965,6.655886033631507,1.8263041294131244,-0.5314161339906699
1621150727.5614264,6.079625552941414,0.5545848701884964,2.3384149299364103,6.688576318401071,1.8398985545243072,-0.5413345265199103
1621150727.5709693,6.069197135203361,0.5287341744112817,2.3540894909485863,6.7108989844274705,1.8493860106350206,-0.5516233754862425
1621150727.580573,6.058597061406867,0.608034791888665,2.3819113505088993,6.727006589836167,1.7426058358441898,-0.575540219031706
1621150727.5906594,6.020070097326898,0.6667395245533055,2.4092163944173874,6.719942958486873,1.6630802958901831,-0.5999268383589339
1621150727.6006222,5.9608444201151425,0.6639164029349216,2.4360195578608237,6.7165851144926965,1.5875399188075587,-0.6239741072993229
1621150727.6102824,5.933680081246923,0.5169626484434294,2.451144586812453,6.715972214548437,1.51491029485092,-0.6477366784596474
1621150727.6199188,5.930396108718431,0.40817122727110006,2.4667832329889436,6.734949295437206,1.558141811937472,-0.6573849212846088
1621150727.6309674,5.944825857999942,0.34309352676271976,2.482756697666179,6.750861376623713,1.5906568833254042,-0.6672231447747946
1621150727.6401925,5.9700376663478245,0.3139891356398981,2.6129017340317295,6.761142745210585,1.7453008883991066,-0.6638233255421191
1621150727.6501904,5.98867236700333,0.32332084172175257,2.7430908739570183,6.78220426852452,1.8758599244147958,-0.6604479292428704
1621150727.6581852,6.016378296114753,0.3610221249838617,2.8733425832873554,6.814976304144158,1.989665167505846,-0.6569407290633517
1621150727.66618,6.051574301980797,0.38544821324327266,2.8896531325842747,6.707465427097386,2.0739524707442345,-0.6546152368395545
1621150727.6764114,6.042390512055394,0.40338813218228703,2.9056665010573166,6.610252251996484,2.039841429670238,-0.6655858168276152
1621150727.689634,6.053940101521175,0.3550493160747306,2.9217720809583114,6.538322702670616,2.03184374555863,-0.6755785602549271
1621150727.7000153,6.0456199709281595,0.3038811315647922,2.9378646522456946,6.485093784108662,2.0086557092585395,-0.684870927349141
1621150727.7104778,6.056240054794443,0.18288495565546223,2.942073503554733,6.445706263652371,1.9742284478727172,-0.6936286103167737
1621150727.7194443,5.964848518892509,0.07792501462213082,2.946629255130014,6.435628092638621,1.9319809447223046,-0.7013301219861715
1621150727.7296546,5.914221473404529,0.03470461820899514,3.065381238043012,6.445368962802988,1.9006546342250243,-0.708333240250297
1621150727.739282,5.864361173242517,0.045595168665544535,3.0702141455713767,6.45258046413873,1.8774741914127324,-0.7154066767420639
1621150727.7489796,5.781264624719461,0.03820194865378395,3.0750577545987934,6.459829620183323,1.8781780885507966,-0.7224672011211454
1621150727.758834,5.721270180804977,0.048278131334257325,3.0799777229081027,6.463283876441303,1.878120909562899,-0.7296541691983455
1621150727.769448,5.673784308004871,0.05152646730182592,2.9709248866778806,6.448648018861787,1.895421906719814,-0.7374369801622545
1621150727.7792332,5.635690109069406,0.022894613383707102,2.861914020633798,6.435928586488948,1.890366641133789,-0.7451657015647036
1621150727.7890882,5.5892762775501135,-0.040408851638249,2.8669929708446262,6.407475871631066,1.8688690538790846,-0.7534013897702015
1621150727.7990398,5.571733836243922,-0.10267838816982501,2.8721207150586925,6.403582478245022,1.8701364131371772,-0.7608106503726689
1621150727.8084292,5.558485732968059,-0.15986920743994087,2.9913196806818867,6.400701651151107,1.88831275221831,-0.7681872793155561
1621150727.8186007,5.550019820086721,-0.28539445570153804,3.0994336972593812,6.398567782395585,1.9017629462904138,-0.775550904264491
1621150727.8299618,5.561944448229175,-0.34736792553318535,3.2074727407246364,6.396987203554831,1.911715868146444,-0.7829046218200267
1621150727.8398807,5.587655795471643,-0.2482394067586604,3.3265147821063703,6.397698159166292,1.919677099747823,-0.790187951140078
1621150727.8488405,5.619179168855023,-0.1750767065249319,3.4455512626807443,6.415396463581452,1.9255026332313585,-0.7969065097555037
1621150727.8596961,5.642933985351023,-0.1097491222737119,3.450576140966948,6.4456614024420436,1.929749200792183,-0.8032085750957753
1621150727.8685277,5.662078690637108,-0.17537879153945476,3.444327437167925,6.452793815493469,1.9162820239449154,-0.810298968349708
1621150727.8792672,5.676254008097709,-0.2548554672472412,3.438021044055285,6.456167552056053,1.9057395594711248,-0.8175092665918503
1621150727.8885083,5.669921477148766,-0.4277270161711919,3.4204331986715415,6.44149182551525,1.898002596951411,-0.8253131927893858
1621150727.8991358,5.651420929037744,-0.5710813492084637,3.4029990454469408,6.432518251430835,1.8755732201953463,-0.8329172282244541
1621150727.9096026,5.509278577020367,-0.6616959313926204,3.385878203940722,6.425880429221056,1.8589744323494823,-0.8404257732502334
1621150727.9199739,5.4026219890225855,-0.7597414544462299,3.369040175799379,6.422860818289889,1.8472496815194495,-0.8478035925636583
1621150727.930006,5.419822003081227,-0.8740076165902365,3.4665328441804477,6.401541669300547,1.8726384931044275,-0.8557675574079059
1621150727.939591,5.40161852107953,-0.9585719857928712,3.5644747351863675,6.383895808641232,1.8908259750633032,-0.863630268199502
1621150727.9499514,5.386580597894508,-1.0210915031815986,3.662472230669524,6.502604709942385,1.9042242575338422,-0.8707713454125515
1621150727.9596214,5.378256728224594,-1.0519378947755407,3.760432385874904,6.590034119746297,1.8003094248725002,-0.8920498493814569
1621150727.970302,5.372090531871227,-1.0283638527766674,3.8583937432253435,6.555715426722731,1.7543426971605465,-1.0273174412293609
1621150727.9797537,5.368926471758319,-0.8967893546995762,3.967053978751025,6.530414222741993,1.7202569183085223,-1.1621934290023512
1621150727.9893372,5.481479811099726,-0.6746417885069937,3.972570537625338,6.5170684762117626,1.6652923319355335,-1.182830231272393
1621150728.0002651,5.564786951372774,-0.5411835457277018,3.9782203071608,6.505302774895911,1.5894612943924447,-1.2033427485140706
1621150728.009318,5.657150888982556,-0.3747743313142101,3.9947995084620893,6.481321682993856,1.4993584378036182,-1.2240935995699977
1621150728.019347,5.840126496202624,-0.2980581231277192,4.01157596529088,6.44638949584061,1.4327301190791322,-1.2449818670064334
1621150728.0294275,5.974068735992085,-0.28757674495851043,4.0286656093162625,6.40179990018215,1.5141078759451707,-1.2531419055755004
1621150728.0390518,6.074665007756546,-0.2799995946733737,4.046067942953819,6.498720422475322,1.5909964799452199,-1.2605989275530978
1621150728.050303,6.035447232522483,-0.2711558123687087,4.177639915889115,6.5723011961791915,1.6484647175043508,-1.2688269982164235
1621150728.0591154,6.035775299680925,-0.23349510748802058,4.308963244739475,6.624878663620049,1.6904437117212632,-1.2777714857265763
1621150728.069032,6.0193493865609025,-0.06067396902378687,4.452304705077039,6.682841170995678,1.7047292776293208,-1.2866533347941524
1621150728.0792246,6.024439942387851,0.0637345584779637,4.481250120891151,6.74292658327934,1.732526266757588,-1.2955011647605361
1621150728.0884964,6.075960537241171,0.15572768789192595,4.510061772154511,6.790856976055216,1.7568804653896652,-1.1910318756591889
1621150728.098899,6.109462309994983,0.20859918728642554,4.53886436875872,6.8421624503208704,1.887948723013171,-1.0729346332232934
1621150728.1084573,6.134274068349029,0.2322887238293907,4.567658781847573,6.763849071402384,1.9991188238594522,-1.069340131515563
1621150728.1183965,6.16948496492532,0.12033698440861083,4.584254131949719,6.705900046019254,2.081390243933015,-1.0653618636506612
1621150728.1282957,6.094698538059335,0.06847291050343705,4.601126790591617,6.664951005153398,2.142853551112681,-1.0609844554652703
1621150728.1385126,6.025722170373968,0.07965855995722938,4.731883356033318,6.6346550159501,2.2056336142099884,-1.0563587590146954
1621150728.1493814,5.962292519526865,0.13092782189479263,4.74858216243047,6.612239650555608,2.252093307637519,-1.0515490863438655
1621150728.1577322,5.899975784241294,0.18435802521412747,4.765146363196306,6.597595529148192,2.3216986608392496,-1.0465213013312908
1621150728.1678526,5.83695441246175,0.23935839334837244,4.781570641840256,6.453024322724368,2.3726473948107545,-1.0422584481167938
1621150728.178176,5.788270014343701,0.30709022719283996,4.683920098083089,6.34360549873867,2.295845770555473,-1.0495839395563797
1621150728.1881514,5.735327317883807,0.22764216858165326,4.574627460278807,6.260741801557885,2.22111120554205,-1.0557979697328668
1621150728.1982768,5.691819126889119,0.1379031151721872,4.465470524852569,6.197529994179499,2.1651846183789414,-1.0612483891777753
1621150728.2076924,5.6443860289534005,0.18544079871689229,4.367706074908179,6.135485636445095,2.124476198716433,-1.0666635561220805
1621150728.2177918,5.610706587873422,0.20515202807447339,4.269891860289241,6.108656562830102,2.0948996019946566,-1.0707855487171125
1621150728.2276373,5.558422686151647,0.22391125302574952,4.285989627785682,6.090715063715062,2.0736303190803294,-1.0746065524847248
1621150728.2368753,5.504371729875798,0.23780821379799258,4.301999564531173,6.060223991155172,2.075251128602001,-1.0789036123013234
1621150728.247745,5.463884111234702,0.25905672325058604,4.203921531669104,6.035767041070874,2.0930838185172536,-1.0829771756583702
1621150728.2573462,5.4492568414329385,0.2747334155582906,4.105892366113704,6.132259646697678,2.1062824395911455,-1.0867812898732596
1621150728.26772,5.536750470904638,0.24459207815900375,4.121829666429435,6.2036657770290855,2.0987820834089717,-1.091531564438798
1621150728.2775514,5.474387984839407,0.1913157662522208,4.137792861884925,6.239310089479183,2.076028493009677,-1.0976149141795792
1621150728.2872388,5.44650022507111,0.15178125567699288,4.15383134563398,6.298174174775333,2.058442965025257,-1.1028669385704555
1621150728.29762,5.441272316708806,0.16897603978619888,4.169903617706372,6.341735677904564,2.028179669910686,-1.1086914788849562
1621150728.3068967,5.5659329774849144,0.19716361607506916,4.186044287783166,6.37397353438495,2.005788942671478,-1.1149253264691432
1621150728.3177247,5.658191358841631,0.23345459969257898,4.202233854917646,6.380658148112931,2.023802032826764,-1.1220519564983065
1621150728.3270774,5.754240071867494,0.2602481191237702,4.218534001553307,6.385602846379242,2.037132468576023,-1.129251394124484
1621150728.3375874,5.856023929468631,0.26461920227744357,4.23495372277395,6.406433627945798,2.0296735911167825,-1.1358965171403759
1621150728.3474457,5.914477257017128,0.2524209749434366,4.251290202592994,6.4256650305338265,2.0080972020024155,-1.1426032963892065
1621150728.3566039,5.97459811240607,0.2587871151031583,4.267729024884229,6.420795505566489,2.0088774455505325,-1.1501489342574032
1621150728.3678393,6.019087246489069,0.2480586043120803,4.284159222035204,6.417191961446013,2.009454272350308,-1.1576496243222438
1621150728.376865,6.022805758199765,0.22465082463413447,4.300485341953378,6.414525268860003,2.0098807164235835,-1.1651170323937694
1621150728.3868074,6.042446550227672,0.2382120388748272,4.3169269705777245,6.4125518650621345,2.0101959842682646,-1.1725598002780748
1621150728.3967369,5.92700857855193,0.24826155751516468,4.333273154912741,6.430194215242615,2.02827287192427,-1.179311471441313
1621150728.4058936,5.838519761007092,0.1417393793615395,4.33783042610912,6.440901225146547,1.9271435813464055,-1.199156174561769
1621150728.4169655,5.774568466440842,0.1614786130746571,4.354241303410919,6.448856373659276,1.8350374584345859,-1.2190694453734903
1621150728.4260283,5.754919140551776,0.1915411551157088,4.370680450109452,6.471956845123497,1.7668143153380642,-1.2384775803743653
1621150728.4365249,5.723536709600847,0.19840044881994506,4.387048604767019,6.46998024188754,1.715785386457322,-1.2586800072999187
1621150728.4462345,5.689496783160806,0.2188801537859372,4.40336012266996,6.468533199606698,1.678023128188322,-1.2788287135909786
1621150728.4548328,5.679233801395641,0.2299494803637366,4.305686365182637,6.469379132838779,1.6506958450043776,-1.2988830076159714
1621150728.4653304,5.657787028453173,0.20717763684391768,4.20795612516901,6.487200348988415,1.613134361204934,-1.318439006568696
1621150728.4750266,5.642034246920797,0.060800715692565954,4.098942384712513,6.4835682446660705,1.6992670526987277,-1.3256817485459813
1621150728.4842074,5.630523443820983,0.06649251260434098,4.001226303852508,6.461795067390664,1.779731364946335,-1.3335344505487157
1621150728.4940362,5.623641545936857,0.05938876160715251,4.017537303286329,6.445673701561894,1.8565285649617294,-1.341283923264881
1621150728.504646,5.716243783205988,0.06963837374214257,4.033832696672294,6.414696630853183,1.9127913043279854,-1.3495858424254155
1621150728.5144935,5.752525378277322,0.046347867341741435,4.050156530036521,6.393217875545074,1.8239236794925422,-1.3703934367905493
1621150728.5237582,5.794749565529446,0.06000171576960628,4.066575043197854,6.396411094492031,1.7759821347112636,-1.3902969697127252
1621150728.5343437,5.842864520223328,0.07004932776685015,4.083034757046099,6.417889750202492,1.7237832685144057,-1.409621823435777
