human_time,computer_time,x1,y1,z1,x2,y2,z2
2021-05-16 09:50:43.571716,1621147843.5717163,-1.9972141711533868,-4.39114966549142,-179.44250789509542,-9.3368704301506,17.86113973569831,-179.05462573266624
2021-05-16 09:50:43.581646,1621147843.5816464,-1.9953175653479809,-4.4029407064152934,-179.3563471329374,-9.3429492907395,17.853998166922423,-179.11189024166006
2021-05-16 09:50:43.591517,1621147843.5915177,-1.9934485920334086,-4.297861128034173,-179.38479925492595,-9.326135786418876,17.86759309148149,-179.16564559200833
2021-05-16 09:50:43.601416,1621147843.6014163,-2.1241479123951175,-4.223704322663056,-179.42285054446862,-9.432666875298349,17.883244163203837,-179.06719449274377
2021-05-16 09:50:43.611295,1621147843.611295,-2.2370865897644965,-4.168516991051175,-179.4617730857711,-9.51627729446853,17.90219304557376,-178.9682768121177
2021-05-16 09:50:43.621186,1621147843.621186,-2.352339272816549,-4.127471724694877,-179.50143074312146,-9.619968516522349,17.91171174957575,-178.87105959046048
2021-05-16 09:50:43.630656,1621147843.630656,-2.4382719402739794,-4.111996164201507,-179.5423955501147,-9.704081969155327,17.91477504728765,-178.7751299019224
2021-05-16 09:50:43.641336,1621147843.6413367,-2.4732159992119276,-3.986518599055646,-179.58381909182688,-9.75950034024224,17.91855903194298,-178.79377938576295
2021-05-16 09:50:43.651097,1621147843.651097,-2.499961212248104,-3.877708757111509,-179.62587500699584,-9.663779487261936,18.039440913722316,-178.84895488652853
2021-05-16 09:50:43.660256,1621147843.660257,-2.5360833860088103,-3.7813159624721333,-179.66837671346738,-9.586838850168505,18.131841906204652,-179.02358459546596
2021-05-16 09:50:43.670062,1621147843.6700625,-2.562947499642793,-3.7081711844551672,-179.7118908187613,-9.509107086137588,18.213869834563088,-179.2000465305787
2021-05-16 09:50:43.680900,1621147843.6809006,-2.5984631796390207,-3.6369068825289217,-179.75546571198208,-9.430999267449693,18.304431253354405,-179.3750053799477
2021-05-16 09:50:43.690804,1621147843.6908042,-2.494097089637231,-3.549912234105507,-179.79118407862447,-9.357850742770584,18.378854935189025,-179.5527655490893
2021-05-16 09:50:43.700883,1621147843.7008836,-2.4001694456008607,-3.4968351948177934,-179.82797995383547,-9.285476542147155,18.436107908700883,-179.73349191203638
2021-05-16 09:50:43.710573,1621147843.7105734,-2.3306290659218822,-3.45598230111968,-179.8648717800833,-9.31961369445745,18.35448039303802,-179.76566438179023
2021-05-16 09:50:43.720864,1621147843.720864,-2.2956699426679195,-3.441922885443886,-179.90252381005467,-9.360382660010476,18.278502154557362,-179.79724711236796
2021-05-16 09:50:43.730764,1621147843.7307642,-2.2714379915417324,-3.5635250162399648,-179.94080022351616,-9.412295502949016,18.347952595646568,-179.82368726122036
2021-05-16 09:50:43.740672,1621147843.7406726,-2.385671435680152,-3.5104127340470197,-179.9836009915628,-9.470492043425521,18.394872866546503,-179.85414687845272
2021-05-16 09:50:43.750260,1621147843.7502599,-2.4709256262659927,-3.4705489505563394,179.97261614275797,-9.40681377408077,18.431439816106707,-179.92481522288926
2021-05-16 09:50:43.760463,1621147843.7604635,-2.5662590005010104,-3.441648701299068,179.92803345829608,-9.342111506369042,18.455395383335826,-179.9975084767557
2021-05-16 09:50:43.770341,1621147843.7703414,-2.6382681571067907,-3.451682547267458,179.8812700147561,-9.270847665571242,18.47601787470574,179.9294042528497
2021-05-16 09:50:43.779483,1621147843.7794828,-2.6771875648870784,-3.5885414019641875,179.83348639409618,-9.194721831042429,18.494040177579443,179.74150147705905
2021-05-16 09:50:43.790115,1621147843.790115,-2.5304002425590735,-3.592000831724515,179.7934391587561,-8.9820625616877,18.50848299883564,179.51483685641335
2021-05-16 09:50:43.799153,1621147843.7991529,-2.3760166614382294,-3.6098333982615314,179.75357745677982,-8.766348538452489,18.516400488147546,179.28779077352092
2021-05-16 09:50:43.809940,1621147843.8099403,-2.2610888786230796,-3.5893446445269457,179.71615330481887,-8.571203294734115,18.529799835398297,179.06235687703068
2021-05-16 09:50:43.820195,1621147843.8201954,-2.1761452461043143,-3.5879701955804437,179.6785622571271,-8.402584029549923,18.56976184313468,178.8416885061757
2021-05-16 09:50:43.830085,1621147843.830085,-2.113235629660938,-3.569939076430225,179.75664480428685,-8.379965667293707,18.625854089849987,178.77661613800723
2021-05-16 09:50:43.839894,1621147843.8398945,-2.0951436080738657,-3.569973631835026,179.8343483632997,-8.357552775299443,18.653591173174267,178.70713560748183
2021-05-16 09:50:43.849423,1621147843.8494234,-2.0964332380221165,-3.556606938587434,179.91261202003784,-8.369743734617767,18.5413915419143,178.74915859899104
2021-05-16 09:50:43.859667,1621147843.8596675,-2.080764297713471,-3.5628155635574648,179.99011872111618,-8.277617495755155,18.432598321141693,178.75376269599477
2021-05-16 09:50:43.869261,1621147843.8692615,-2.0679136667070233,-3.5527888447542946,-179.93172535065503,-8.366732026265547,18.338156841994795,178.798878249554
2021-05-16 09:50:43.879819,1621147843.8798199,-2.057126940489672,-3.5614260721548243,-179.85420772783587,-8.45719439796775,18.271664656249136,178.8479727324395
2021-05-16 09:50:43.889712,1621147843.8897128,-2.0632207136050074,-3.5839076278321658,-179.77715337893136,-8.537038118132362,18.235834555246452,178.9015689316659
2021-05-16 09:50:43.899027,1621147843.8990269,-2.0676236874337293,-3.6038631721483747,-179.70005878134657,-8.620413871529514,18.229111396473833,178.95955511272774
2021-05-16 09:50:43.909545,1621147843.9095461,-2.08571694605803,-3.605372144275507,-179.50774751167668,-8.692367260153791,18.232468256661832,178.90435891998186
