computer_time,x1,y1,z1,x2,y2,z2
1621151088.998025,3.6329941004338417,-0.8516879470228541,0.6355582489053831,6.035489600488345,-6.9788655760143925,-0.1923865756437548
1621151089.1097357,3.717959942963038,-0.7991909374167017,0.5639155612192366,6.055277621194861,-6.937321092086512,-0.1878508380354395
1621151089.2198498,3.7657548118405932,-0.7371701320352044,0.6071791053343231,5.903447022718552,-7.019112951714159,-0.18830423065877055
1621151089.330425,3.699040648463436,-0.721628237924299,0.6504052566461632,5.926436786660639,-7.15176235881482,-0.19601032920229206
1621151089.441381,3.619793753287384,-0.7257755490823754,0.6937668263748992,5.962492703216517,-7.251861270519066,-0.2053927276948361
1621151089.5522878,3.7050665971706422,-0.6899901083803088,0.6221340255064943,5.989191889584245,-7.325930056260122,-0.21365693716077944
1621151089.663242,3.720598653721464,-0.6709037661142593,0.665718354118584,5.955461682980304,-7.328126110728812,-0.21424283077059786
1621151089.7743318,3.6646298956201577,-0.7958103607976609,0.7088456968208554,6.0052054465121225,-7.291800576245142,-0.21362947981778782
1621151089.8852842,3.608753888083188,-0.749511843921545,0.7518848517476961,6.015652908644492,-7.1861373633204115,-0.20796838164807246
1621151089.9958332,3.5838593639105154,-0.6999337559105221,0.7944986826872126,6.025200101541929,-7.093005759443694,-0.20219226967612552
1621151090.1074548,3.5046376596189415,-0.663427584744175,0.83776948817806,5.996073809987125,-7.039471861858109,-0.19165936513016274
1621151090.217,3.506918952493668,-0.735073935444098,0.8730605968814263,6.027938346626645,-6.9672031179078875,-0.1886320758129297
1621151090.3284934,3.478597909099677,-0.6893710979632913,0.9156790461983808,6.0361220003799865,-6.933085943060465,-0.18269862595399966
1621151090.4396503,3.426751626060995,-0.6555425342176927,0.9585785993339764,6.040368985949938,-6.8886981989335,-0.1762865658150912
1621151090.5491426,3.432158055675123,-0.6383215728281412,0.8864342168971363,6.0277768405025,-7.038209956476279,-0.17981457395842332
1621151090.6600301,3.423377227681736,-0.7321126373869616,0.9219915556150338,6.055427100471801,-6.892751514743547,-0.16428541620380493
1621151090.772481,3.4456981541705702,-0.6867627810063143,0.9639476034228524,6.0759295764072725,-6.733798651031397,-0.1477860647817516
1621151090.8815577,3.4163314083387135,-0.5998826791836414,0.8921800032160894,6.086663540573587,-6.852891262560663,-0.1541888159128042
1621151090.992537,3.4107156509955905,-0.7189514758623681,0.927752665095718,6.082875145584908,-6.998706675109085,-0.15884685823060982
1621151091.105212,3.4209084323658066,-0.6924723047444625,0.9698646725191622,6.0746379534843085,-7.066175682993675,-0.16291221367057906
1621151091.2140632,3.513558094163113,-0.6505544956587477,0.8980481577368508,6.072167136955485,-7.120278862605418,-0.16765479751287166
1621151091.323961,3.5808693884077343,-0.6636224040174078,0.9338927192622135,6.067014610390377,-6.976043044637569,-0.16002571298633264
1621151091.4373224,3.51979579946478,-0.6834588511139005,0.976967007746397,6.080805357819534,-6.791319950186933,-0.14269721905469393
1621151091.5473285,3.4544653928186277,-0.6043452935992737,1.0200149669864051,6.071641032270087,-6.78172957111131,-0.1346845709253098
1621151091.6587825,3.569125665414601,-0.5543579181074269,0.9480365756352955,5.968890034440806,-6.871332108023055,-0.14111921542203648
1621151091.7844388,3.492908149034214,-0.5245716034290192,0.9911937180355695,5.978445786018443,-6.978420348554146,-0.1472513037476154
1621151091.8817775,3.5281408824443474,-0.4868671138696637,1.0333131772912552,6.014895571376513,-6.9390733981672055,-0.144784095258385
1621151091.992334,3.5069739559588244,-0.46712939931353836,0.9615953348902804,6.024661938320897,-6.9272247713023845,-0.13905700435954077
