human_time,computer_time,x1,y1,z1,x2,y2,z2
2021-05-09 16:18:29.812453,1620566309.8124533,5.063746343982803,-20.425285693047766,-1.3501423121851404,2.7603389234877573,1.3203080438345884,-0.1320185116325473
2021-05-09 16:18:29.921906,1620566309.9219065,5.1107006640839385,-20.266677304699332,-1.4083562950137218,2.880424393305873,1.3865317400212487,-0.2073580740180629
2021-05-09 16:18:30.031583,1620566310.0315838,5.3605320218673445,-20.258385755371496,-1.4666475913905106,3.052335311236131,1.446997282973484,-0.16924424099091007
2021-05-09 16:18:30.141317,1620566310.1413176,5.452017546209488,-20.255524047006002,-1.402222179071199,3.0819559397217575,1.37723382203392,-0.13745017524379094
2021-05-09 16:18:30.250725,1620566310.2507253,5.510652361972965,-20.35021651119301,-1.3365008892197514,3.066521916281588,1.1589873905393824,-0.11290526652158
2021-05-09 16:18:30.360426,1620566310.3604264,5.460412965797236,-20.221185019762107,-1.359114865950493,3.0738559391704525,1.1189832975194123,-0.1962681569648202
2021-05-09 16:18:30.469991,1620566310.4699912,5.452535148635458,-20.09954788655379,-1.3965356461601839,3.115666147849032,1.1243226035340481,-0.2789781110020227
2021-05-09 16:18:30.579166,1620566310.579167,5.531164093809946,-19.90362447355828,-1.3169996383681661,3.180092520460339,1.1383602477618797,-0.24679059197898667
2021-05-09 16:18:30.689169,1620566310.68917,5.50312331082983,-19.77310727221334,-1.3470899307247615,3.2104616456174004,1.2701327659013475,-0.3232099794183643
2021-05-09 16:18:30.798776,1620566310.7987761,5.496139502858523,-19.71158998670041,-1.3946913992742067,3.2488853071597275,1.4017443179170899,-0.3991938406047556
2021-05-09 16:18:30.908343,1620566310.908343,5.468027657705031,-19.770614657775038,-1.4351282423964606,3.2313576386494396,1.3448431153700273,-0.36841069871247584
2021-05-09 16:18:31.017633,1620566311.0176337,5.648611536561176,-19.618430183818415,-1.4969839887971126,3.2814211879716195,1.4570469338356113,-0.44395443072345836
2021-05-09 16:18:31.127283,1620566311.127283,5.623044363939927,-19.62134503563247,-1.537933953047673,3.2476992971713226,1.5566395647839582,-0.5213851817748132
2021-05-09 16:18:31.236823,1620566311.2368236,5.547298390448718,-19.620824391742016,-1.4546729986894298,3.245756469573839,1.5104649645166037,-0.4901379878798304
2021-05-09 16:18:31.346576,1620566311.3465765,5.515719485622542,-19.609833024051067,-1.493828613013498,3.2432836525740107,1.4759398905985055,-0.4589337777972598
2021-05-09 16:18:31.455893,1620566311.4558933,5.7016587984348295,-19.853563834952286,-1.2560040086540867,3.3232869982561444,1.3932687746236958,-0.3083643542000401
2021-05-09 16:18:31.565576,1620566311.5655768,5.2941250588638376,-19.75766175023723,-0.8739727208782117,2.972342424428652,1.4806550262047633,-0.159325507939043
2021-05-09 16:18:31.674909,1620566311.674909,5.071370819159095,-19.69456181991282,-0.7805419583323024,2.8215384193406887,1.4191651644509609,-0.12916339168489388
2021-05-09 16:18:31.784600,1620566311.7846,5.062093096454562,-19.937724466634933,-0.739846410477791,2.8162155537002893,1.2538426995608982,0.01317845969433346
2021-05-09 16:18:31.894491,1620566311.8944917,5.222441244664336,-20.09097692910535,-0.9720715641061345,2.88648341609949,0.9937882620941187,-0.080385483321087
2021-05-09 16:18:32.003774,1620566312.0037746,5.247712013621881,-20.375879882354752,-0.9440230764655906,2.826041433321552,0.6584284326412043,-0.060171174309270596
2021-05-09 16:18:32.113335,1620566312.1133351,5.184878469323261,-20.560504618461586,-0.8856653555189459,2.830334468313187,0.5365211468384039,0.07904258706871291
2021-05-09 16:18:32.222328,1620566312.2223284,5.216508648141039,-20.86114492774572,-0.7231878301152737,2.9039265612291425,0.4809307366689499,0.2187847282999895
2021-05-09 16:18:32.332494,1620566312.332494,5.253082827950532,-21.031896745327614,-0.5529932487304802,2.9392784816141666,0.5021730370920058,0.36385607214806615
2021-05-09 16:18:32.442167,1620566312.4421678,5.266919567518677,-21.04251937128648,-0.6191287432186219,2.9472035213178165,0.5297305076158029,0.279862497116321
2021-05-09 16:18:32.551641,1620566312.5516412,5.188085613424856,-20.909990611755404,-0.6834064201807606,2.8365517478074533,0.6642553775402265,0.2016212252986232
2021-05-09 16:18:32.661484,1620566312.6614845,5.199056651856712,-20.845418331769196,-0.6321422841194826,2.9916023886055023,0.7580894418663817,0.23960264106675097
2021-05-09 16:18:32.770913,1620566312.7709134,5.185337890248506,-20.955660936868576,-0.47501637369588573,3.039989680945859,0.6210809835934478,0.38518873053630376
2021-05-09 16:18:32.880525,1620566312.8805258,4.986322323948199,-20.694169444575405,-0.15765068120016523,2.8221896357559952,0.5598382219030164,0.41596143280807907
2021-05-09 16:18:32.990016,1620566312.9900165,4.698874252861463,-20.226023955980043,0.060976421697148425,2.615322454194012,0.663890140404629,0.4519414732810493
2021-05-09 16:18:33.099854,1620566313.0998547,4.530285429113415,-19.64780028601861,0.2763913144068268,2.3559264891227216,0.7578060934308782,0.48680418860385166
2021-05-09 16:18:33.209025,1620566313.2090254,4.308387274780538,-19.35574973962663,0.3545839628245244,2.1804257656201558,0.8196595168363427,0.29319413378276094
2021-05-09 16:18:33.318691,1620566313.3186913,4.366327693712927,-19.350269406981088,0.3990574708113165,2.2388368864075106,0.8565886228679789,0.3299690869267911
2021-05-09 16:18:33.428516,1620566313.4285166,4.454947742217124,-19.27824722653721,0.22627691231091168,2.2880387379199854,1.1389569234320116,0.14526711135133755
2021-05-09 16:18:33.538099,1620566313.5380993,4.483130075326232,-19.039070916655188,0.1441128767781224,2.229667841997412,1.1992439493725124,0.06894411742345236
2021-05-09 16:18:33.647417,1620566313.6474178,4.321860700805744,-19.18423145174239,0.3238595515098299,2.152545909689568,1.074260931755588,0.10001619981043566
2021-05-09 16:18:33.756861,1620566313.7568612,4.26049132234135,-19.314714337492504,0.6157439117062461,2.169081087869105,1.007684837146513,0.361504376071849
2021-05-09 16:18:33.866457,1620566313.866457,4.185286649392385,-19.410562825227426,0.9038403568098513,2.0938021750516955,1.026839523413337,0.6211971454300853
2021-05-09 16:18:33.976101,1620566313.9761014,4.233921911546068,-19.555600825575016,1.0808326861815596,2.103098685798025,0.9386750522087328,0.880327659262494
2021-05-09 16:18:34.085627,1620566314.085627,4.297116897299359,-19.639099434030616,1.1531227357973923,1.976274382895829,1.0267549368839441,1.0286639440783054
2021-05-09 16:18:34.195207,1620566314.1952074,4.3256657773302996,-19.780007460453405,1.2290653155075173,2.0639573815362375,1.0959989341064482,1.06411605506421
2021-05-09 16:18:34.305140,1620566314.3051405,4.4196325814992585,-19.742315287196572,1.1835599381471613,2.093893014009713,1.3131475017865317,1.1029939602840413
2021-05-09 16:18:34.413687,1620566314.4136877,4.626430187043989,-19.74522112163078,1.2463666900799921,2.3003124758233,1.4395390355020081,1.1438559509337374
2021-05-09 16:18:34.524361,1620566314.5243611,4.730876746330651,-19.564289204134486,1.206808439894587,2.2817036093810907,1.3422819442794276,1.0593566205990366
2021-05-09 16:18:34.633761,1620566314.633761,4.623368479267904,-19.407898685887044,1.0541078692705526,2.337349771877013,1.1442111982012972,0.8574030984125437
2021-05-09 16:18:34.743417,1620566314.7434175,4.667018022440945,-19.447225749703932,0.9879779591660893,2.4304300539413672,1.0553487698166981,0.7749780171967902
2021-05-09 16:18:34.852932,1620566314.8529327,4.681850645904454,-19.428367740097254,0.9314975117225857,2.42917991209345,1.0407536510472775,0.6907718419708615
2021-05-09 16:18:34.962387,1620566314.962388,4.771751907907076,-19.55760076114147,0.9870007324393143,2.5031837988509777,0.8719368889909613,0.8318959950082125
2021-05-09 16:18:35.071830,1620566315.0718307,4.871957757399616,-19.686453999864334,1.0389388937705628,2.5558400009561724,0.7121417253063014,0.972320984229062
2021-05-09 16:18:35.181439,1620566315.181439,4.952963551996216,-20.038984820665043,1.0787643026501057,2.6129140110144937,0.3135242992927985,1.102148200737219
2021-05-09 16:18:35.291327,1620566315.2913275,4.968127236609159,-20.360273733884064,1.1408240172462383,2.6201580152777995,0.1329522302605622,1.2361713505653706
2021-05-09 16:18:35.400824,1620566315.400824,4.920097273722581,-20.56055867193215,0.9405801804188167,2.511795057563807,0.026066033897005337,1.0319688849768613
2021-05-09 16:18:35.510282,1620566315.5102825,4.824683006706482,-20.52986750563132,1.1268874610810866,2.4620108143936914,0.012075649441179412,1.1761877219714552
2021-05-09 16:18:35.619807,1620566315.6198072,4.786135453445701,-20.605297588449254,1.186383268156585,2.3747362214969905,0.11631655941359928,1.3251725080998145
2021-05-09 16:18:35.729487,1620566315.7294872,4.669635032324836,-20.609037614817463,1.126020433346464,2.2770516890476222,0.1399877022705781,1.2403356629084428
2021-05-09 16:18:35.839007,1620566315.8390071,4.588304812846926,-20.80323853641139,1.0446361027152318,2.125377757641284,0.08843233349848402,1.1556655964584228
2021-05-09 16:18:35.948485,1620566315.9484859,4.411764221644478,-20.711954723295722,1.1292044785386408,2.0134261197737207,0.27498058172240325,1.1935733546631095
2021-05-09 16:18:36.057891,1620566316.0578914,4.333349941535287,-20.70048687757975,1.2025868515603346,1.9241176555807677,0.41908146817493025,1.2270404614306774
2021-05-09 16:18:36.167596,1620566316.167596,4.223128340837108,-21.15026905019187,1.2228097932829236,1.8923630816221586,0.34619107927970755,1.142589485022329
2021-05-09 16:18:36.277132,1620566316.2771327,4.03285723052812,-21.92565207621639,1.1189508847683611,1.7490699208814406,0.7161561368830441,1.4079478262948915
2021-05-09 16:18:36.386655,1620566316.3866556,4.613285326649152,-22.405874900303075,0.5754561599136021,1.9334614659454699,0.9711905310808049,1.5651681422093844
2021-05-09 16:18:36.496358,1620566316.4963584,4.556007384810748,-22.360605174140495,0.48288642921393987,1.7866331242017368,1.0317563207440874,1.6040224781305807
2021-05-09 16:18:36.605932,1620566316.605932,4.391932318959897,-22.146413982660263,0.5533150011666677,1.6063483701223176,0.9504519877753511,1.63474702381476
2021-05-09 16:18:36.715427,1620566316.7154279,3.9193060509252837,-22.210963657496084,0.8925935571535095,1.3083918517994693,0.7042728314582819,1.7769747576077755
2021-05-09 16:18:36.825083,1620566316.8250835,4.064516559217898,-22.34041345213448,0.9244491487688388,1.4685536049885664,0.456361043566214,1.8050752122616112
2021-05-09 16:18:36.934540,1620566316.9345405,4.021640652339622,-21.891217929261817,1.0065573229311449,1.5827621318672576,0.5534466008803821,1.8380946053340457
2021-05-09 16:18:37.044111,1620566317.0441117,4.191636651173257,-21.72975890562347,0.9389967085635482,1.6507519335630356,0.5909168184081562,1.87117553207844
2021-05-09 16:18:37.154020,1620566317.1540203,4.184615986170347,-21.6451189159153,0.887475770878802,1.6650139175679828,0.4902008677318135,1.786091852476993
2021-05-09 16:18:37.263194,1620566317.2631948,3.6366446376567865,-21.0549744157407,1.0728784666739588,1.121219185528186,0.12003144331099086,1.5816293149907346
2021-05-09 16:18:37.373196,1620566317.3731968,3.281069400532133,-20.759230639454227,1.2895939788012214,1.0772714610888663,-0.05400677502614026,1.4915902654315507
2021-05-09 16:18:37.482668,1620566317.4826684,3.245346027608571,-20.57943019070247,1.3660277770062539,1.0705877851513022,-0.22072915113669211,1.2887200580234313
2021-05-09 16:18:37.592087,1620566317.592087,3.666653323978101,-20.398367356630608,1.1487823089361653,1.4676416024886263,-0.17993606374292043,1.2019417544138271
2021-05-09 16:18:37.701730,1620566317.7017305,3.9935739052770454,-20.1649039717167,1.074725189087201,1.7417544985155062,0.01386933068057625,1.233868231905318
2021-05-09 16:18:37.811245,1620566317.811246,4.313704928262341,-20.102552323692755,0.8902284719048937,1.8476402835335874,0.1435753626226231,1.1519610024688556
2021-05-09 16:18:37.920654,1620566317.9206545,4.380239556885023,-20.090264206126992,0.8620848322695501,1.9619489798969387,0.239598712097656,1.0704242135548727
2021-05-09 16:18:38.030186,1620566318.0301867,4.483602081946628,-19.950004056584,0.9371942697213194,2.017159900955562,0.46897364902355,1.2225002110487475
2021-05-09 16:18:38.139705,1620566318.1397052,4.528613633137243,-19.79910821179663,1.140311580592004,1.90894475669672,0.6044652167706288,1.3745666051892067
2021-05-09 16:18:38.249387,1620566318.2493873,4.350792180905393,-19.96880969352106,1.4626322283204394,1.7008757855543613,0.5585371422146932,1.6334669689394057
2021-05-09 16:18:38.358955,1620566318.3589556,4.186593284105342,-20.42672813953981,1.6570061001122016,1.5905385761363104,0.34509549625414776,1.7741909032269672
2021-05-09 16:18:38.468646,1620566318.468646,4.1347886390324975,-20.47819486660661,1.72895141766918,1.5257083415463724,0.23610154362782348,1.8036634859892036
2021-05-09 16:18:38.577926,1620566318.5779269,4.087659855653622,-20.469538250213127,1.692033815506633,1.4082831222490635,0.3246685771819007,1.7210476840367737
2021-05-09 16:18:38.687282,1620566318.6872823,4.100594051619734,-20.427839262516077,1.63401737937701,1.4698245969747685,0.3100615159580585,1.6357736303102566
2021-05-09 16:18:38.796954,1620566318.7969546,4.081053612488456,-20.41412880291858,1.587393684384688,1.5853505748044225,0.43122498910374535,1.5538923230782786
2021-05-09 16:18:38.906573,1620566318.9065738,4.1615556203448,-20.330367438853713,1.5135381678289996,1.7233445605788609,0.4832627818727696,1.587325307477774
2021-05-09 16:18:39.016381,1620566319.0163817,4.228119324902482,-20.126095710397944,1.707026079618961,1.6419972442783661,0.684560973250388,1.738204570033943
2021-05-09 16:18:39.125813,1620566319.1258135,4.150819625017256,-19.917502843918264,2.2723280390509752,1.619749450853239,1.0275671376538968,2.1220702293702227
2021-05-09 16:18:39.235443,1620566319.235443,4.090264039001698,-19.91943212157341,2.4939189254617724,1.679842741646091,1.0242894349381448,2.2704811405820773
2021-05-09 16:18:39.345039,1620566319.3450391,4.173879566273318,-20.023540472287362,2.5587447936697454,1.7426549925667438,0.9875223955401228,2.4190855196936725
2021-05-09 16:18:39.454566,1620566319.454566,4.315447770343061,-19.932422464164002,2.611820137134904,1.7874674121072613,1.108773135706852,2.5710454535142784
2021-05-09 16:18:39.564376,1620566319.5643766,4.2657632265115275,-19.974088540004796,2.5680277941403196,1.6839381692940683,1.044847055041579,2.486568356210094
2021-05-09 16:18:39.673779,1620566319.673779,4.236087626358892,-20.08405948586599,2.6248039510268955,1.7403461416158148,0.9978959850981992,2.4026864349743917
2021-05-09 16:18:39.783397,1620566319.783398,4.2001816039930056,-20.219494827228306,2.68363710565441,1.6688856633096367,0.8737875181477516,2.433169752142776
2021-05-09 16:18:39.892154,1620566319.8921547,4.258595449924201,-20.557798837658336,2.848536006738584,1.7721822086597223,0.6475223510265903,2.575248278090347
2021-05-09 16:18:40.002487,1620566320.002488,4.193220335567921,-20.44536902403864,2.8182421876677317,1.756620674370131,0.7120257393453414,2.608067869771975
2021-05-09 16:18:40.112095,1620566320.1120949,4.361249263170503,-20.57751105406065,2.7304373091887495,1.8296007053337635,0.564801318278808,2.6348566841317123
2021-05-09 16:18:40.221646,1620566320.2216468,4.322703006940509,-20.650063814609975,2.6828668015936374,1.8322541851280518,0.6677620135474379,2.668001407585807
2021-05-09 16:18:40.331289,1620566320.331289,4.495252589426285,-20.835626210790075,2.5928860977618347,2.0352858962405236,0.5991026284370989,2.583910711474845
2021-05-09 16:18:40.439911,1620566320.4399118,4.609543723753641,-20.81200182868917,2.64691292959823,2.0908715657187646,0.6417480779851846,2.6182392172556126
2021-05-09 16:18:40.550228,1620566320.5502288,4.480619106659986,-20.562127366464903,2.87060103899707,1.9325835485333545,0.6865684701985179,2.7661085354879362
2021-05-09 16:18:40.660004,1620566320.6600046,4.208177136625892,-20.039387096449165,3.119615417313051,1.6965747637032422,0.906710780768721,2.8029256681254435
2021-05-09 16:18:40.769478,1620566320.769478,3.921198133513543,-19.6497211740687,3.2558870888289633,1.530923876852033,0.9619540483113197,2.605935608614689
2021-05-09 16:18:40.878899,1620566320.878899,3.9736428366980157,-19.345474169081992,3.0995598673081632,1.688014828201269,1.0235370002828668,2.2956425848810595
2021-05-09 16:18:40.988455,1620566320.988455,4.262824212664416,-19.24711472270314,2.8961084526317813,1.8147999500165504,1.0802506207079496,2.216447249267215
2021-05-09 16:18:41.098137,1620566321.0981371,4.4011006260739505,-18.96732424790453,2.9683520253224853,1.894183905163355,1.3778478638431604,2.3733197476398704
2021-05-09 16:18:41.207103,1620566321.207103,4.5940736294221,-19.0410151103568,3.505710887537291,1.846946611761616,2.0472957695660674,3.457839718940704
2021-05-09 16:18:41.317373,1620566321.3173733,4.440644972381673,-19.61685803882592,3.8316790760193267,1.6818087304927247,2.2554751238093393,3.9550434102078635
2021-05-09 16:18:41.426749,1620566321.4267497,4.506150828513744,-20.546496036390977,3.8446197287060055,1.6838622788962918,1.9710137970978172,4.2144162021801765
2021-05-09 16:18:41.536315,1620566321.536316,4.30381070214602,-21.244114837014408,3.880307912175851,1.6126884845721063,1.6693050880092217,4.24294728581304
2021-05-09 16:18:41.645797,1620566321.645798,4.175071784844328,-21.537966576464996,3.800126647848247,1.5200915007745692,1.4650973639928124,4.155997815413212
2021-05-09 16:18:41.755559,1620566321.7555594,4.214942499548207,-21.82872995338431,3.7003300499086516,1.63766527069258,0.9828734209581338,4.064637019818539
2021-05-09 16:18:41.865322,1620566321.8653226,4.3503178379883165,-21.763511918292796,3.6307243240128253,1.7061982906637827,0.8334984330528429,4.092005319119113
2021-05-09 16:18:41.975044,1620566321.975044,4.459274200936804,-21.802216722861917,3.677024332893268,1.8585830572429582,0.8560851050804994,4.122106488354479
2021-05-09 16:18:42.084448,1620566322.0844486,4.395163470560143,-21.567379684769243,3.6471204092139495,1.8166155756801405,0.9433747651740584,4.0365964098217555
2021-05-09 16:18:42.194112,1620566322.1941125,4.535293335447513,-21.565654257369335,3.575993374978708,1.9882746749026057,0.7743686522832592,3.9488185903115207
2021-05-09 16:18:42.303390,1620566322.3033905,4.577127442854524,-21.46410501193661,3.7703958476737265,2.000964070813631,0.6150688085105643,3.860212625169826
2021-05-09 16:18:42.413146,1620566322.4131463,4.521870988445749,-21.214391013976343,4.008945955457177,1.8973042367483053,0.4801258054450583,3.7715737296129217
2021-05-09 16:18:42.522612,1620566322.5226123,4.584410897885947,-20.77354474695804,4.106697149079117,1.9178004734732375,0.5079105751345565,3.801212923072954
