human_time,computer_time,x1,y1,z1,x2,y2,z2
2021-05-16 16:04:57.243478,1621170297.2434788,-0.5546867836646246,-14.138636708652124,179.9115729255944,-9.054332660720975,14.162879300346338,-178.1305400871167
2021-05-16 16:04:57.353173,1621170297.3531733,-0.444928036555431,-14.068682963012234,-179.98086757098142,-9.07887778654487,14.311610855261007,-177.8955010801412
2021-05-16 16:04:57.463308,1621170297.4633086,-0.42843011140215853,-13.972544810637874,-179.90211045714904,-8.94447918716061,14.579503114637804,-177.80328722535086
2021-05-16 16:04:57.572775,1621170297.5727756,-0.4833556342492987,-13.835418183243895,179.91839398794826,-8.807725660376914,14.552232284967504,-177.95332188799233
2021-05-16 16:04:57.682372,1621170297.6823726,-0.40146535867096517,-13.73287630565078,179.99705433055513,-8.928648892504153,14.460049968035309,-177.80652069087736
2021-05-16 16:04:57.791882,1621170297.791883,-0.592438271129575,-13.609309471316127,179.93253532647844,-8.999812696758612,14.362180724898884,-177.8056443907278
2021-05-16 16:04:57.901533,1621170297.9015338,-0.6300825265132,-13.583895259287344,179.7536244142683,-8.967974639103641,14.292266152119906,-177.91471486075014
2021-05-16 16:04:58.011861,1621170298.0118616,-0.7304558530899522,-13.526480096945086,179.6897586168084,-8.943800959609572,14.252917249360358,-177.90425237109835
2021-05-16 16:04:58.121213,1621170298.1212134,-0.7062051135099136,-13.629507881736982,179.6528710818622,-8.926019359798456,14.024571457163745,-177.7924349240457
2021-05-16 16:04:58.230616,1621170298.2306163,-0.6611309146972472,-13.765102015847997,179.38639353558844,-8.944538177532744,13.85762089119031,-177.78543566738165
2021-05-16 16:04:58.340079,1621170298.3400788,-0.6999301997210587,-13.789225902686121,179.20770806558843,-8.93421604550568,13.704232517020031,-177.7762369598289
2021-05-16 16:04:58.449098,1621170298.449099,-0.800163147431314,-13.732520429700852,179.37274896452826,-9.084679284969402,13.558549596210964,-177.62284992683377
2021-05-16 16:04:58.559210,1621170298.5592105,-0.9253741086965467,-13.6868783656866,179.3086790327054,-9.072925230035942,13.542835848533326,-177.60877501095337
2021-05-16 16:04:58.668716,1621170298.6687164,-0.9601307008978646,-13.61223929155284,179.24525099620797,-9.082332465608198,13.529845844332103,-177.5942852045153
2021-05-16 16:04:58.778700,1621170298.7787,-0.9030039783094723,-13.599121924317107,179.20865106286567,-9.063056068332175,13.35185383257256,-177.47467762619
2021-05-16 16:04:58.888174,1621170298.8881743,-1.0271200375032672,-13.564397176983343,179.25925719628162,-9.142720579735409,13.465011875887859,-177.45713134077255
2021-05-16 16:04:58.997632,1621170298.997633,-0.9379662939906949,-13.678546499436564,179.22214967688603,-9.127486811380821,13.543650681635922,-177.44518732088318
2021-05-16 16:04:59.108228,1621170299.1082287,-0.8739291418724692,-13.69263793213784,179.29973308233014,-9.186635886752656,13.840792826542353,-177.43231307157563
2021-05-16 16:04:59.217077,1621170299.2170773,-0.8227300412517492,-13.82195219821526,179.2624304369528,-9.201603005628911,14.228055518878438,-177.42206463694095
2021-05-16 16:04:59.326485,1621170299.3264852,-0.7691735597983511,-13.694164724433657,179.22756640724066,-9.242076550377254,14.722000720650254,-177.29664239641724
