human_time,computer_time,x1,y1,z1,x2,y2,z2
2021-05-16 15:58:41.853880,1621169921.8538802,-0.6850176062479697,-11.564416118047685,-177.83910285590298,-8.034131557207209,21.64683201979803,-175.0991144788029
2021-05-16 15:58:41.964221,1621169921.9642212,-0.5903954750509535,-11.585478568297566,-177.97943129444087,-8.005221332393912,21.361231239577727,-175.1086067251886
2021-05-16 15:58:42.073491,1621169922.0734909,-0.6449309983843978,-11.586570909829591,-177.9135396295589,-8.14399454858204,21.369501532395624,-175.05408061245024
2021-05-16 15:58:42.182854,1621169922.1828544,-0.6839576283462926,-11.54881709837061,-177.61814021446438,-8.157574435973007,21.39084603639779,-174.9976940438632
2021-05-16 15:58:42.292072,1621169922.2920728,-0.772166809518256,-11.564149719403721,-177.09429317302605,-8.640154425269163,21.426027407302932,-174.50232048023094
2021-05-16 15:58:42.402541,1621169922.4025412,-0.8945080361661981,-11.458370047603049,-176.80102173542232,-8.951611221755027,21.30934822877543,-174.06419724232583
2021-05-16 15:58:42.511586,1621169922.5115864,-1.1086567979390454,-11.524161279862819,-176.87474356960064,-9.170904100905974,21.325450164889187,-174.00887446130358
2021-05-16 15:58:42.621092,1621169922.6210926,-1.256335283883802,-11.553022047749524,-177.17761161468977,-9.117329047540657,20.930851478137036,-174.02607131348444
2021-05-16 15:58:42.730731,1621169922.7307315,-1.4313951466970616,-11.609640725962489,-177.48148927847532,-9.136961708574821,21.291374849243326,-174.26315065264856
2021-05-16 15:58:42.840409,1621169922.8404093,-1.2819418073773303,-11.68562305847692,-177.64426328823757,-8.868116606273988,20.719213100521355,-174.2258434604224
2021-05-16 15:58:42.949949,1621169922.9499495,-1.485760017505276,-11.935636538937782,-177.92262648815884,-8.868119019146176,20.897612434737294,-174.80789663059426
2021-05-16 15:58:43.059501,1621169923.059502,-1.7101110412599891,-12.132130904048582,-178.68291156582993,-9.029154458552412,20.846979202325226,-175.92604816228425
2021-05-16 15:58:43.169159,1621169923.1691597,-1.9399111080955127,-12.134603644157806,-179.5810881884332,-8.331558253427175,20.620396204601853,-176.45607092385848
2021-05-16 15:58:43.279089,1621169923.2790892,-1.8190854604265447,-11.908297666917464,-179.50991641771276,-8.461326620436612,20.801439365001723,-176.3327568310643
2021-05-16 15:58:43.388475,1621169923.3884752,-1.5137570586979798,-11.926053022982344,-179.14095049234325,-8.554403085516066,20.820974172610317,-175.98965581793664
2021-05-16 15:58:43.498362,1621169923.4983625,-1.4583508121996243,-12.148888833312311,-178.91256428919957,-8.84057378111409,20.46057824056738,-175.83724773073286
2021-05-16 15:58:43.607149,1621169923.6071498,-1.373441887765007,-12.168891501052801,-179.02539293836503,-8.70229190241946,20.502243917269183,-176.24037470309977
2021-05-16 15:58:43.717195,1621169923.7171955,-1.4931129202772624,-12.323801318198148,-179.53488494554088,-8.392479093286298,20.654639952916153,-176.75634398735872
2021-05-16 15:58:43.826208,1621169923.8262088,-1.6956030624106648,-12.128315734134093,179.93381259298712,-8.125950373631355,20.986252602389584,-177.04766718454954
2021-05-16 15:58:43.936240,1621169923.9362404,-1.920255637607729,-11.963801009046984,179.86067440502043,-8.125431705697379,21.429854605318102,-177.0193294886868
2021-05-16 15:58:44.046667,1621169924.0466676,-1.9700065979612036,-11.587568155417518,179.9299369321784,-8.11483264213356,21.712692213260244,-176.77112515716937
2021-05-16 15:58:44.155944,1621169924.1559446,-2.036529289259047,-11.448712158098143,179.9951110752782,-8.176632436408072,21.81039501275774,-176.65062217434746
2021-05-16 15:58:44.265195,1621169924.2651956,-1.917166876197903,-11.460401552124072,179.96753609824162,-8.026527659300632,21.702222442167233,-176.69329113165253
2021-05-16 15:58:44.373841,1621169924.373842,-1.7716582403648051,-11.418464692417832,179.93808191634443,-7.856983718642436,21.54575726941303,-176.74255519872227
2021-05-16 15:58:44.484404,1621169924.4844046,-1.680881678570573,-11.471631283079047,-179.975678143053,-7.838126701733352,21.153459617471533,-176.75109294217322
2021-05-16 15:58:44.590185,1621169924.5901852,-1.5324630191439623,-11.559862382975787,-179.89013978043752,-7.749557056339537,21.050513822447122,-176.51606451019512
2021-05-16 15:58:44.703546,1621169924.7035465,-1.418446422987057,-11.74988271194261,-179.68892897807655,-7.94487833985353,20.81770460011709,-176.2413362258611
2021-05-16 15:58:44.812955,1621169924.8129554,-1.36838815651627,-11.749178661412314,-179.48560496105534,-8.079308827966821,20.928604973702996,-176.1729948768695
2021-05-16 15:58:44.922624,1621169924.922624,-1.395260863698885,-11.792192014927636,-179.62412347123328,-8.082625173224182,20.929551437843962,-176.2662534866058
2021-05-16 15:58:45.032306,1621169925.0323062,-1.4103335715910768,-11.860326566273123,-179.76323895905693,-8.055599613088463,20.74861074307544,-176.37249483088704
2021-05-16 15:58:45.141995,1621169925.1419954,-1.4101463499390592,-12.02029835629245,-179.78701019897943,-8.097407651800975,20.61329883419222,-176.47165187046386
