1619877537.4554722, -12.774481128284924, -7.363528799354764, 0.8254138462385108
1619877547.498328, -25.837173439668323, -14.235089036394276, 3.4058446023879014
1619877547.503107, -38.61041941432721, -19.907715429609052, 7.288525597448943
1619877547.50647, -50.35585965027126, -24.103569931716933, 11.725277234870825
1619877547.5115368, -60.535352491406606, -26.851059285271944, 16.138091179940165
1619877547.515247, -68.87879694165939, -28.471046920799473, 20.043096089476638
1619877547.519052, -75.46179663874614, -29.374714596285845, 23.25694333478337
1619877547.5232131, -80.4943271217019, -29.837530834372146, 25.77252226636969
1619877547.5280588, -84.31639000255117, -29.93848540882455, 27.722534731607762
1619877547.531992, -87.16778619829888, -29.940002288501603, 29.184262944000906
1619877547.536407, -89.25260602372917, -29.88725810493842, 30.25753870253255
1619877547.540312, -90.79562889671604, -29.818815445532124, 31.055501223758892
1619877547.5449789, -91.93730286139566, -29.756006418297204, 31.649790285565956
1619877547.54995, -92.79962514465817, -29.722521157230222, 32.10262788542978
1619877547.554165, -93.45443954909946, -29.693418289166942, 32.450689739161916
1619877547.558615, -93.93844473295165, -29.695042643504884, 32.71283698756213
1619877547.5638988, -94.31210610680658, -29.67436813184214, 32.91943092276367
1619877547.568507, -94.57707640742123, -29.76040586966813, 33.07914823010743
1619877547.57341, -94.76960387746229, -29.716758865759715, 33.19515209675081
1619877547.577728, -94.91759085856752, -29.798407045931913, 33.29700497828074
1619877547.583092, -95.01030336396241, -29.88475072813938, 33.37161219904778
1619877547.587275, -95.11130858352116, -29.914496088620037, 33.450509521105666
1619877547.5917802, -95.17242079291128, -29.964474687307817, 33.509583524577074
1619877547.59707, -95.21612703513124, -29.981352841790304, 33.56003586841222
1619877547.601853, -95.24845137079546, -30.00654102244614, 33.6048268181761
1619877547.606434, -95.30613550873395, -30.03650782051806, 33.662341208633265
1619877547.6107771, -95.33365081034736, -30.053963012370954, 33.704797168670495
1619877547.616342, -95.33711125048842, -30.067556872791677, 33.735225175584084
1619877547.6207108, -95.35494886483042, -30.06958539987172, 33.77286883945303
1619877547.6251478, -95.35124782421322, -30.071769865797627, 33.799722497497676
1619877547.630471, -95.34848638777689, -30.08609919326673, 33.82704850711529
1619877547.634969, -95.32954820750652, -30.09739358004176, 33.8462755874417
1619877547.63952, -95.3093885321799, -29.978947657640827, 33.85570762624796
1619877547.643729, -95.27756573731196, -29.904694852257535, 33.85926895068879
1619877547.648906, -95.28612348999852, -29.841055622465415, 33.88295984178179
1619877547.653286, -95.29411181446496, -29.77585939578887, 33.906283525294015
1619877547.6578162, -95.28472231086756, -29.748359050946164, 33.92089889595856
1619877547.664035, -95.29303865544571, -29.707263946839305, 33.944288970182875
1619877547.668311, -95.28833535111633, -29.817071312412818, 33.97034824426804
1619877547.672687, -95.29733065008205, -29.778174374672012, 33.99414419373773
1619877547.676987, -95.31003654933654, -29.87620603937843, 34.02891949712062
1619877547.682254, -95.29333183567478, -29.795225080259804, 34.03995373924271
1619877547.686729, -95.30545835394169, -29.88147843373661, 34.0744577134388
1619877547.691361, -95.32972089318226, -29.93728010664077, 34.115100921555765
1619877547.697474, -95.33248368426608, -29.986584611774454, 34.145074282221
1619877547.702444, -95.35147215443514, -30.00966796215294, 34.18320425009097
1619877547.707198, -95.34701622388093, -30.020105069575408, 34.209631543703935
1619877547.7119648, -95.36227964145954, -30.021742961431386, 34.24593337822027
1619877547.718049, -95.3718727907595, -30.0410495245433, 34.27940122174651
1619877547.723271, -95.36212780162387, -30.0433205812664, 34.303205946556446
1619877547.727658, -95.35818211220183, -30.059670758518305, 34.329915429157005
1619877547.732878, -95.36889065712941, -30.05641432781901, 34.363978643632315
1619877547.7375, -95.37848789573843, -30.04860211234323, 34.39748160940192
1619877547.741776, -95.3686580903716, -30.05623422355666, 34.42124889010753
1619877547.746923, -95.36299864855201, -30.081943232876682, 34.44710983678232
1619877547.751018, -95.37408570701085, -30.092930250691936, 34.48138683706533
1619877547.7551732, -95.36539818597971, -30.10175001794868, 34.50575863228929
1619877547.759022, -95.37587310721366, -30.10758625753973, 34.53974861814664
1619877547.7632792, -95.38362830868456, -30.111900595454877, 34.57238008690092
1619877547.767315, -95.37248890974641, -30.103073524121264, 34.595537042621174
1619877547.771109, -95.364264188657, -30.083821016222235, 34.620150177479
1619877547.774817, -95.35814784733806, -30.082300979599776, 34.64580478077353
1619877547.7799559, -95.35359810243922, -30.09388976893824, 34.67224298705461
1619877547.783669, -95.35025987626226, -30.089755611055285, 34.699298404567095
1619877547.7873979, -95.34776392905707, -30.099409026663825, 34.726772449038855
1619877547.7911732, -95.32903617358876, -30.094530870072006, 34.74611507211609
1619877547.794989, -95.34731434844795, -30.094927856472847, 34.784010034671375
1619877547.799018, -95.34561059510379, -30.09052608007284, 34.81188583092269
1619877547.802913, -95.34432350011356, -30.099980880134783, 34.83996668246296
1619877547.806678, -95.34503357309896, -30.10160601052137, 34.86905723167246
1619877547.8103921, -95.34555986275853, -30.10280833870982, 34.89805702657583
1619877547.814527, -95.34431623131884, -30.096358294870516, 34.92617021750049
1619877547.818261, -95.34173856729326, -30.096962903817804, 34.95360891862651
1619877547.821812, -95.3583916400347, -30.091343731948815, 34.990690963663155
1619877547.825589, -95.34759525185257, -29.97377931296443, 35.00475547159061
1619877547.8299541, -95.36264948332115, -30.000184880980417, 35.04090480358992
1619877547.8338182, -95.37216225892674, -30.01239273508526, 35.074310144910164
1619877547.838295, -95.39774784273384, -30.02805265520993, 35.11576937784922
1619877547.8419662, -95.37069279937609, -30.071979188344795, 35.14022629631346
1619877547.8473961, -95.36539168164944, -29.83240356081498, 35.255739569655205
1619877547.8512058, -95.345550821493, -28.401042570359067, 35.27131085351208
1619877547.855028, -95.27102195621941, -27.118284624535658, 35.251520743513446
1619877547.8590899, -95.0060507153908, -24.161440468061247, 34.84188776528661
1619877547.863318, -94.5880868356024, -18.49696631920622, 34.436673952460055
1619877547.867319, -94.64728058358271, -17.54654065753242, 34.42501763726479
1619877547.870979, -94.55616511210238, -16.67662846053573, 34.39073349599344
1619877547.8745852, -94.58914763544634, -16.66748562845983, 34.438864374926034
1619877547.878174, -94.56862198678996, -16.949356496276426, 34.396662656285294
1619877547.882535, -94.56445679369378, -16.93433806509594, 34.3423034364683
1619877547.886206, -94.58719700480215, -17.47196451808324, 34.348270345644345
1619877547.8895721, -94.77640801809403, -19.336248581910535, 34.46948900584418
1619877547.893332, -94.91571422669074, -20.518834096051304, 34.55202133380371
1619877547.8973398, -94.90349509350594, -21.3540192057691, 34.613719977135105
1619877547.901033, -94.8926982398478, -21.904558831851414, 34.6670936042258
1619877547.904587, -94.86532615707151, -21.7548216578591, 34.66922224631551
1619877547.908266, -94.70389019043513, -18.93050824657214, 34.57522325613992
1619877547.9133801, -94.58830693140825, -17.915441745979606, 34.59581914723021
1619877547.9173682, -94.43865183491256, -15.16860787445883, 34.36184719071637
1619877547.921222, -94.29470394052218, -13.56041052244146, 34.2084782276014
1619877547.925617, -94.5158317568904, -17.041062693739764, 34.428608431470266
1619877547.9301162, -94.67940214238928, -18.55607479919206, 34.53945642208577
1619877548.02156, -94.6639643769011, -18.838348980967453, 34.56160336092672
1619877548.12763, -94.63703990135849, -19.01966076653748, 34.58018842826457
1619877548.233335, -94.63018294482187, -19.115838054854077, 34.605378835154546
1619877548.3414311, -94.59199117737393, -19.092366857802666, 34.6116423904286
1619877548.4475882, -94.59735461873527, -18.349253139578703, 34.69669787277454
1619877548.55197, -94.61223567424092, -17.607954186171778, 34.76671869416129
1619877548.658048, -94.62562329144723, -16.610625733023156, 34.81781341495146
1619877548.763117, -94.63330627249513, -16.444000926623843, 34.91040761541143
1619877548.871913, -94.62490469088478, -16.388486092866135, 35.00716393082007
1619877548.977676, -94.59498215372628, -16.05079710502106, 34.961785677135595
1619877549.0827048, -94.54671049037809, -15.31021641709526, 34.89400258676425
1619877549.1884851, -94.52272400257158, -15.32124318537962, 34.88527252080832
1619877549.296844, -94.65481137057874, -17.44442184557146, 35.038119034418656
1619877549.402663, -94.7789751944052, -18.687730035792274, 35.148166931419084
1619877549.508851, -94.71958565450522, -18.83695508416185, 35.174553454647665
1619877549.6150699, -94.66604377405524, -18.604792816791647, 35.17586816410272
1619877549.7202291, -94.62774124703567, -18.4234414010523, 35.18198519350598
1619877549.8268318, -94.59505629030534, -18.170484969198327, 35.18106001737333
1619877549.932875, -94.57215136871802, -18.01602800576131, 35.18309151554165
1619877550.039103, -94.55817461407462, -18.015958745507763, 35.19648936277949
1619877550.1452029, -94.56765060145479, -18.134342752255005, 35.225810206173016
1619877550.251651, -94.58589293802953, -18.1309330484892, 35.24932063481397
1619877550.35786, -94.58818427641877, -18.261670380922943, 35.27657309082441
1619877550.461596, -94.59170986858796, -18.468032591750426, 35.31304772255639
1619877550.567893, -94.55967427441334, -18.458533649174765, 35.32105204887018
1619877550.6740422, -94.5472589745412, -18.276019085865126, 35.326639726509164
1619877550.780142, -94.58309850353493, -17.863713557846307, 35.429685925032224
1619877550.886283, -94.69354671986744, -18.42295931752454, 35.49007861126397
1619877550.9924512, -94.65172328074465, -18.494147187100403, 35.51273575593315
1619877551.099073, -94.60904708916573, -18.645395112123808, 35.53494636329593
1619877551.2044091, -94.58684248931037, -18.542586199578682, 35.54618424422902
1619877551.310514, -94.5691233908028, -18.44783518292023, 35.55878389236255
1619877551.416843, -94.5775755359721, -17.943379760486703, 35.544916076076476
1619877551.522746, -94.56941869447175, -18.237481746879514, 35.57743592441801
1619877551.6291158, -94.55873739553354, -18.231283015919196, 35.5920247685997
1619877551.735261, -94.57426652997445, -18.55031672008749, 35.6408013318688
1619877551.8414762, -94.56290198713886, -18.567785424982052, 35.664076137676425
1619877551.947629, -94.56824068414501, -18.498852457360126, 35.68401756253193
1619877552.053024, -94.57525000094586, -18.56206673974406, 35.71307953649211
1619877552.15941, -94.56617803620384, -18.62791921199129, 35.73709103494718
1619877552.265666, -94.55768671785356, -18.56708524879736, 35.752684481246085
1619877552.37159, -94.5656331399812, -18.545135623238693, 35.773457120237275
1619877552.4779031, -94.57281017376066, -18.533573012404048, 35.79396211585265
1619877552.584497, -94.57810020523733, -18.539062487335414, 35.813855899458765
1619877552.690401, -94.56515620772241, -18.538806605261037, 35.82795762546707
1619877552.795712, -94.55686664893824, -18.543315083826393, 35.84353869136853
1619877552.902123, -94.58187365155766, -18.545898033433755, 35.86971327911076
1619877553.00829, -94.58481116521337, -18.548180504195706, 35.888871390432506
1619877553.1145148, -94.57140125951891, -18.564287434704067, 35.90282978740263
1619877553.220215, -94.57576302225497, -18.557097475258498, 35.92245934715053
1619877553.326367, -94.56469392653781, -18.584919010531845, 35.9371684201244
1619877553.4329422, -94.58766107700312, -18.59072028670183, 35.96275010719055
1619877553.53848, -94.58909117706979, -18.595386484703223, 35.9814723134319
1619877553.644796, -94.60573923830472, -18.58441994333001, 36.00505023649854
1619877553.751182, -94.58689714484377, -18.591100477665144, 36.01730444550037
1619877553.856704, -94.56988726986317, -18.467782342009865, 36.02147962706489
1619877553.962732, -94.57285297348291, -18.37615158596219, 36.03190658451704
1619877554.069023, -94.57676261875874, -18.431903366979164, 36.05120364791722
1619877554.175324, -94.5623788402974, -18.349977008773866, 36.05610648796093
1619877554.281219, -94.55474864415176, -18.417621317940366, 36.07173795574059
1619877554.387291, -94.57719733925687, -18.338657762601063, 36.08828401759967
1619877554.493464, -94.56267772498768, -18.29501484638586, 36.093067823892106
1619877554.599531, -94.55067536338844, -18.22994820660196, 36.09863740454815
1619877554.705672, -94.60573562991338, -17.911877407757423, 36.198960395499746
1619877554.812439, -94.65493128969645, -18.055309478400286, 36.34045607702316
1619877554.920213, -94.64415312655782, -18.42950506504468, 36.38136511642593
1619877555.026001, -94.65596551502998, -18.046572151214058, 36.493928345332385
1619877555.131459, -94.6329994530991, -17.70754649888775, 36.59553442677311
1619877555.2378051, -94.60944494919296, -17.214149712431002, 36.6794299156225
1619877555.343988, -94.60263262172862, -16.645190251436837, 36.75952473741866
1619877555.450057, -94.57744485750212, -16.03506605367979, 36.82542581724351
1619877555.556133, -94.56058988842176, -15.822518198582369, 36.81025862590113
1619877555.6624708, -94.52165507688677, -15.147574084837526, 36.75412127948558
1619877555.768723, -94.45777089490123, -14.324684621560486, 36.56409625755262
1619877555.874492, -94.41847007220595, -14.109341138548803, 36.53410151191189
1619877555.980407, -94.4160212823384, -14.48609421009275, 36.54746392594256
1619877556.086633, -94.41074634948758, -14.64669864275867, 36.55192673017092
1619877556.192804, -94.40107620698018, -14.490204079022497, 36.53840284029686
1619877556.298975, -94.36791168019018, -14.617807334060323, 36.53589129150488
1619877556.404789, -94.35296212799261, -14.422281514981512, 36.521268297329016
1619877556.509888, -94.31927597696854, -13.796032038773857, 36.4683627430902
1619877556.617182, -94.30084076397682, -13.695882654671598, 36.452501143412015
1619877556.723406, -94.2845350233013, -14.385720979977826, 36.49550793983155
1619877556.827871, -94.42773898689897, -15.346294900387619, 36.57606310112052
1619877556.9361548, -94.40119907931114, -15.904309879424696, 36.62673422155354
1619877557.041628, -94.40487484025213, -15.996092622529998, 36.651902304815934
1619877557.147935, -94.41263933891959, -16.243403960072758, 36.68676779182997
1619877557.254288, -94.44783323417363, -16.280919833612078, 36.71264992617421
1619877557.3596082, -94.42901633322747, -16.391231455532086, 36.73195034370429
1619877557.466336, -94.44919418641567, -15.265826267010429, 36.786822802603375
1619877557.571976, -94.44436456829777, -14.129399778467182, 36.825140439316066
1619877557.678157, -94.41496945018105, -13.619740627710343, 36.891201722477376
1619877557.784535, -94.38037420242382, -13.286094144370846, 36.853779318722765
1619877557.891129, -94.17364555846683, -11.606669524743896, 36.712433801311846
1619877557.997358, -94.18450282371697, -11.526456026659835, 36.68529132559372
1619877558.102443, -94.17798758255057, -11.56374503291294, 36.662664490540216
1619877558.208999, -94.18947886318344, -11.56562485869206, 36.64373713422175
1619877558.3149529, -94.21106736888142, -11.819804109346256, 36.75516138652412
1619877558.4209569, -94.17744174049945, -11.468797207241812, 36.718929975457776
1619877558.527343, -94.14838857542814, -11.948090902343028, 36.74078810105725
1619877558.633867, -94.30837174928574, -13.312535038063231, 36.820680358416006
1619877558.739402, -94.44282213544004, -14.410944356385677, 36.90671875576201
1619877558.845676, -94.41169989589234, -14.342166596557085, 36.913250784367406
1619877558.951794, -94.40862326253243, -14.498982235523973, 36.93521740547546
1619877559.058055, -94.38638087456361, -14.464901461035252, 36.94399987526863
1619877559.164213, -94.37234691927384, -14.447045339987106, 36.95480822896794
1619877559.270249, -94.36074393256689, -14.430150425760408, 36.966209556610444
1619877559.376607, -94.34869009719763, -14.314090955226654, 36.96905745987746
1619877559.482403, -94.3444263897696, -14.33545217457901, 36.98216819698387
1619877559.588769, -94.3388375146829, -14.358277611118218, 36.994969672932704
1619877559.6940448, -94.32167372709772, -14.475335672470953, 37.01330338595549
1619877559.800558, -94.33850472239929, -14.493962708550448, 37.03183500219158
1619877559.906772, -94.30289213621786, -14.336769809404425, 37.02891629595113
1619877560.012592, -94.29505307279234, -14.459430402352421, 37.049484618358505
1619877560.1188118, -94.30353988612474, -14.45372213295493, 37.06590975542043
1619877560.224818, -94.31322676960183, -14.6250034946846, 37.09096933845358
1619877560.331193, -94.30288178695719, -14.637767433448344, 37.102822906929546
1619877560.436744, -94.31055037754143, -14.63255541985709, 37.11923953244128
1619877560.5434198, -94.31502277002008, -14.610591676691099, 37.13484252723483
1619877560.649581, -94.31951452161064, -14.626817476540085, 37.15042893884953
1619877560.755904, -94.35222434855044, -14.620143239946634, 37.17315551564353
1619877560.861364, -94.34584464065694, -14.615767238847006, 37.1860074543429
1619877560.967626, -94.32703702814173, -14.602167899658857, 37.19572155076615
1619877561.0740302, -94.31310785350014, -14.606490650025828, 37.20665402232209
1619877561.179775, -94.318109883207, -14.60940815580411, 37.22236434358154
1619877561.2861462, -94.32182535589392, -14.597183756179573, 37.23775272169256
1619877561.39234, -94.32334446054428, -14.598783404744335, 37.252575374664005
1619877561.4981172, -94.35732306400519, -14.728019181888763, 37.28397764627712
1619877561.604328, -94.34962827273334, -14.70995673965744, 37.29658892481294
1619877561.710141, -94.35331004731165, -15.089997442167643, 37.337302662697766
1619877561.816383, -94.50264155258766, -16.131929390508894, 37.43815873066733
1619877561.922206, -94.33579600453773, -13.662540143914919, 35.034902756753425
1619877562.0281951, -94.32975674851949, -13.527484363538106, 32.889943353786684
1619877562.1342819, -94.31614546075436, -13.63121270866663, 30.759829280203196
1619877562.2405891, -94.38803292012555, -13.928070212367357, 28.529039200810956
1619877562.346356, -94.3716547826733, -14.394643112680951, 26.65431698821419
