human_time, computer_time, x_acc_1, y_acc_1, z_acc_1, x_gyro_1, y_gyro_1, z_gyro_1, x_acc_2, y_acc_2, z_acc_2, x_gyro_2, y_gyro_2, z_gyro_2
2021-05-09 16:22:02.925357, 1620566522.9253576, 2.94, 0.79, 9.2, -0.04, -0.08, -0.02, -0.45, 0.36, 8.62, -0.06, -0.07, -0.01
2021-05-09 16:22:03.035009, 1620566523.0350094, 2.93, 0.82, 9.25, -0.04, -0.09, -0.03, -0.45, 0.37, 8.64, -0.05, -0.08, -0.01
2021-05-09 16:22:03.144721, 1620566523.1447213, 2.92, 0.87, 9.21, -0.03, -0.09, -0.03, -0.45, 0.36, 8.63, -0.05, -0.08, -0.01
2021-05-09 16:22:03.254433, 1620566523.2544336, 2.95, 0.91, 9.25, -0.04, -0.09, -0.02, -0.44, 0.44, 8.66, -0.06, -0.09, -0.01
2021-05-09 16:22:03.363377, 1620566523.3633778, 3.0, 0.92, 9.2, -0.03, -0.08, -0.0, -0.4, 0.43, 8.61, -0.06, -0.09, 0.01
2021-05-09 16:22:03.473216, 1620566523.473216, 3.01, 0.89, 9.22, -0.03, -0.07, -0.0, -0.4, 0.39, 8.64, -0.06, -0.08, 0.01
2021-05-09 16:22:03.583065, 1620566523.5830653, 3.02, 0.85, 9.2, -0.03, -0.05, -0.01, -0.36, 0.39, 8.62, -0.06, -0.07, -0.0
2021-05-09 16:22:03.691571, 1620566523.6915712, 2.99, 0.89, 9.21, -0.04, -0.06, -0.04, -0.37, 0.4, 8.63, -0.06, -0.07, -0.03
2021-05-09 16:22:03.802167, 1620566523.8021677, 3.04, 0.9, 9.23, -0.05, -0.07, -0.04, -0.35, 0.39, 8.66, -0.06, -0.07, -0.03
2021-05-09 16:22:03.911116, 1620566523.9111164, 3.04, 0.87, 9.18, -0.07, -0.07, -0.03, -0.33, 0.43, 8.61, -0.08, -0.07, -0.02
2021-05-09 16:22:04.020982, 1620566524.0209825, 3.03, 0.87, 9.22, -0.04, -0.07, -0.02, -0.34, 0.4, 8.64, -0.06, -0.07, 0.0
2021-05-09 16:22:04.130384, 1620566524.1303847, 3.01, 0.84, 9.19, -0.03, -0.07, -0.0, -0.37, 0.38, 8.6, -0.06, -0.07, 0.01
2021-05-09 16:22:04.239721, 1620566524.2397213, 3.04, 0.83, 9.22, -0.04, -0.09, 0.0, -0.37, 0.36, 8.63, -0.06, -0.07, 0.01
2021-05-09 16:22:04.350076, 1620566524.3500767, 3.03, 0.88, 9.21, -0.04, -0.07, -0.01, -0.42, 0.41, 8.64, -0.06, -0.06, 0.01
2021-05-09 16:22:04.459370, 1620566524.4593701, 3.01, 0.85, 9.2, -0.04, -0.07, -0.01, -0.37, 0.38, 8.65, -0.07, -0.07, 0.0
2021-05-09 16:22:04.568849, 1620566524.5688493, 3.08, 0.83, 9.16, -0.04, -0.07, -0.01, -0.32, 0.36, 8.62, -0.06, -0.07, -0.0
2021-05-09 16:22:04.678287, 1620566524.6782873, 3.08, 0.85, 9.18, -0.03, -0.08, -0.01, -0.36, 0.41, 8.6, -0.06, -0.06, 0.01
2021-05-09 16:22:04.787897, 1620566524.787897, 3.06, 0.84, 9.24, -0.03, -0.09, -0.02, -0.37, 0.38, 8.67, -0.06, -0.07, 0.0
2021-05-09 16:22:04.897418, 1620566524.8974185, 3.13, 0.88, 9.14, -0.04, -0.08, -0.01, -0.36, 0.42, 8.6, -0.06, -0.08, 0.01
2021-05-09 16:22:05.007388, 1620566525.007388, 3.14, 0.82, 9.14, -0.04, -0.07, -0.01, -0.32, 0.35, 8.63, -0.07, -0.07, 0.01
2021-05-09 16:22:05.117041, 1620566525.1170413, 3.16, 0.85, 9.14, -0.05, -0.06, -0.01, -0.33, 0.38, 8.64, -0.08, -0.08, -0.01
2021-05-09 16:22:05.226816, 1620566525.226816, 3.22, 0.75, 9.12, -0.04, -0.03, -0.01, -0.33, 0.32, 8.61, -0.07, -0.05, -0.01
2021-05-09 16:22:05.336132, 1620566525.3361323, 3.06, 0.86, 9.21, -0.06, -0.03, -0.02, -0.4, 0.38, 8.64, -0.07, -0.05, -0.01
2021-05-09 16:22:05.445691, 1620566525.4456909, 3.06, 0.83, 9.18, -0.05, -0.04, -0.02, -0.37, 0.37, 8.62, -0.08, -0.04, -0.01
2021-05-09 16:22:05.555362, 1620566525.5553627, 3.01, 0.78, 9.23, -0.04, -0.05, -0.02, -0.42, 0.32, 8.68, -0.07, -0.05, -0.01
2021-05-09 16:22:05.664853, 1620566525.664854, 3.06, 0.78, 9.22, -0.04, -0.06, -0.04, -0.41, 0.33, 8.66, -0.05, -0.07, -0.02
2021-05-09 16:22:05.774762, 1620566525.7747629, 3.06, 0.8, 9.21, -0.04, -0.1, -0.05, -0.4, 0.36, 8.65, -0.05, -0.07, -0.03
2021-05-09 16:22:05.883453, 1620566525.8834536, 3.1, 0.81, 9.17, -0.04, -0.08, -0.04, -0.35, 0.35, 8.61, -0.05, -0.09, -0.03
2021-05-09 16:22:05.993730, 1620566525.9937303, 3.12, 0.83, 9.18, -0.03, -0.07, -0.03, -0.36, 0.37, 8.63, -0.05, -0.09, -0.01
2021-05-09 16:22:06.103407, 1620566526.1034076, 3.13, 0.85, 9.19, -0.03, -0.04, -0.02, -0.35, 0.38, 8.63, -0.06, -0.06, -0.0
2021-05-09 16:22:06.212743, 1620566526.2127433, 3.17, 0.83, 9.11, -0.03, -0.03, -0.02, -0.32, 0.41, 8.59, -0.06, -0.06, 0.0
2021-05-09 16:22:06.322513, 1620566526.322513, 3.04, 0.89, 9.19, -0.04, -0.04, -0.02, -0.39, 0.36, 8.61, -0.07, -0.04, -0.02
2021-05-09 16:22:06.431502, 1620566526.4315028, 3.08, 0.87, 9.18, -0.05, -0.03, -0.02, -0.35, 0.39, 8.61, -0.07, -0.04, -0.02
2021-05-09 16:22:06.541760, 1620566526.5417602, 3.0, 0.84, 9.24, -0.05, -0.03, -0.01, -0.43, 0.35, 8.65, -0.08, -0.05, -0.01
2021-05-09 16:22:06.651329, 1620566526.6513293, 2.88, 0.8, 9.3, -0.05, -0.03, -0.0, -0.46, 0.33, 8.7, -0.08, -0.06, -0.0
2021-05-09 16:22:06.760800, 1620566526.7608, 2.91, 0.82, 9.28, -0.06, -0.06, -0.02, -0.47, 0.3, 8.64, -0.07, -0.09, -0.02
2021-05-09 16:22:06.870634, 1620566526.8706348, 2.94, 0.78, 9.23, -0.06, -0.08, -0.03, -0.39, 0.32, 8.63, -0.07, -0.1, -0.02
2021-05-09 16:22:06.980232, 1620566526.9802327, 2.99, 0.75, 9.19, -0.05, -0.07, -0.03, -0.38, 0.32, 8.59, -0.07, -0.1, -0.02
2021-05-09 16:22:07.089773, 1620566527.089774, 2.95, 0.79, 9.23, -0.04, -0.07, -0.02, -0.37, 0.32, 8.62, -0.06, -0.08, -0.01
2021-05-09 16:22:07.199281, 1620566527.199282, 2.96, 0.79, 9.19, -0.03, -0.07, -0.02, -0.36, 0.31, 8.61, -0.06, -0.06, -0.0
2021-05-09 16:22:07.308616, 1620566527.3086166, 2.96, 0.8, 9.22, -0.03, -0.06, -0.01, -0.39, 0.31, 8.63, -0.06, -0.05, 0.0
2021-05-09 16:22:07.418301, 1620566527.4183016, 2.92, 0.77, 9.23, -0.03, -0.05, -0.01, -0.4, 0.28, 8.62, -0.06, -0.05, 0.01
2021-05-09 16:22:07.528446, 1620566527.529443, 2.93, 0.79, 9.25, -0.03, -0.06, -0.01, -0.4, 0.33, 8.64, -0.06, -0.06, 0.01
2021-05-09 16:22:07.636752, 1620566527.6367524, 3.0, 0.74, 9.2, -0.03, -0.06, -0.01, -0.37, 0.3, 8.64, -0.06, -0.06, 0.01
2021-05-09 16:22:07.747147, 1620566527.7471478, 2.98, 0.76, 9.21, -0.03, -0.07, -0.0, -0.35, 0.3, 8.61, -0.06, -0.06, 0.01
2021-05-09 16:22:07.856631, 1620566527.8566315, 3.0, 0.79, 9.2, -0.02, -0.06, -0.03, -0.34, 0.33, 8.62, -0.05, -0.06, -0.01
2021-05-09 16:22:07.966148, 1620566527.9661484, 3.0, 0.84, 9.22, -0.03, -0.06, -0.02, -0.36, 0.33, 8.61, -0.05, -0.07, -0.01
2021-05-09 16:22:08.075847, 1620566528.0758471, 3.01, 0.81, 9.24, -0.04, -0.06, -0.02, -0.36, 0.33, 8.66, -0.06, -0.08, -0.02
2021-05-09 16:22:08.185472, 1620566528.1854725, 3.03, 0.83, 9.21, -0.04, -0.07, -0.02, -0.31, 0.36, 8.63, -0.06, -0.09, -0.01
